Weight,Source,Target
11,Amy Poehler,Melissa Villaseñor
1,Amy Poehler,Punkie Johnson
1,Andrew Dismukes,Beck Bennett
1,Andrew Dismukes,Ben Stiller
1,Andrew Dismukes,Bowen Yang
1,Andrew Dismukes,Casey Wilson
1,Andrew Dismukes,Cecily Strong
1,Andrew Dismukes,Chloe Fineman
1,Andrew Dismukes,Chris Redd
1,Andrew Dismukes,Chris Rock
1,Andrew Dismukes,Colin Jost
1,Andrew Dismukes,Dana Carvey
1,Andrew Dismukes,Ego Nwodim
1,Andrew Dismukes,Heidi Gardner
1,Andrew Dismukes,Jimmy Fallon
1,Andrew Dismukes,Julia Louis-Dreyfus
1,Andrew Dismukes,Kate McKinnon
1,Andrew Dismukes,Kenan Thompson
1,Andrew Dismukes,Kyle Mooney
1,Andrew Dismukes,Lauren Holt
1,Andrew Dismukes,Laurie Metcalf
2,Andrew Dismukes,Melissa Villaseñor
1,Andrew Dismukes,Pete Davidson
1,Andrew Dismukes,Punkie Johnson
1,Andrew Dismukes,Seth Meyers
1,Andrew Dismukes,Stephen Colbert
1,Andrew Dismukes,Tina Fey
1,Andrew Dismukes,Tracy Morgan
10,Beck Bennett,Ben Stiller
6,Beck Bennett,Bowen Yang
7,Beck Bennett,Casey Wilson
4,Beck Bennett,Chloe Fineman
10,Beck Bennett,Chris Redd
8,Beck Bennett,Colin Jost
8,Beck Bennett,Dana Carvey
9,Beck Bennett,Heidi Gardner
7,Beck Bennett,Julia Louis-Dreyfus
16,Beck Bennett,Kate McKinnon
16,Beck Bennett,Kenan Thompson
1,Beck Bennett,Lauren Holt
4,Beck Bennett,Laurie Metcalf
11,Beck Bennett,Pete Davidson
3,Beck Bennett,Punkie Johnson
10,Beck Bennett,Seth Meyers
13,Beck Bennett,Tina Fey
9,Beck Bennett,Tracy Morgan
7,Ben Stiller,Chloe Fineman
9,Ben Stiller,Chris Redd
4,Ben Stiller,Ego Nwodim
8,Ben Stiller,Kyle Mooney
1,Ben Stiller,Lauren Holt
8,Ben Stiller,Melissa Villaseñor
1,Ben Stiller,Punkie Johnson
5,Bowen Yang,Chris Redd
4,Bowen Yang,Ego Nwodim
8,Bowen Yang,Heidi Gardner
10,Bowen Yang,Jimmy Fallon
13,Bowen Yang,Kenan Thompson
5,Bowen Yang,Kyle Mooney
1,Bowen Yang,Lauren Holt
8,Bowen Yang,Melissa Villaseñor
8,Bowen Yang,Pete Davidson
3,Bowen Yang,Punkie Johnson
10,Bowen Yang,Seth Meyers
7,Casey Wilson,Chloe Fineman
14,Casey Wilson,Colin Jost
6,Casey Wilson,Ego Nwodim
8,Casey Wilson,Heidi Gardner
10,Casey Wilson,Kyle Mooney
1,Casey Wilson,Lauren Holt
9,Casey Wilson,Melissa Villaseñor
9,Casey Wilson,Pete Davidson
1,Casey Wilson,Punkie Johnson
8,Cecily Strong,Chloe Fineman
10,Cecily Strong,Chris Redd
9,Cecily Strong,Heidi Gardner
1,Cecily Strong,Lauren Holt
2,Cecily Strong,Punkie Johnson
7,Chloe Fineman,Chris Redd
6,Chloe Fineman,Chris Rock
6,Chloe Fineman,Dana Carvey
6,Chloe Fineman,Ego Nwodim
6,Chloe Fineman,Heidi Gardner
8,Chloe Fineman,Jimmy Fallon
6,Chloe Fineman,Julia Louis-Dreyfus
6,Chloe Fineman,Kate McKinnon
9,Chloe Fineman,Kenan Thompson
7,Chloe Fineman,Kyle Mooney
1,Chloe Fineman,Lauren Holt
6,Chloe Fineman,Laurie Metcalf
7,Chloe Fineman,Melissa Villaseñor
5,Chloe Fineman,Pete Davidson
2,Chloe Fineman,Punkie Johnson
8,Chloe Fineman,Seth Meyers
7,Chloe Fineman,Stephen Colbert
8,Chloe Fineman,Tina Fey
7,Chloe Fineman,Tracy Morgan
4,Chris Redd,Chris Rock
8,Chris Redd,Colin Jost
6,Chris Redd,Dana Carvey
6,Chris Redd,Ego Nwodim
10,Chris Redd,Heidi Gardner
8,Chris Redd,Jimmy Fallon
7,Chris Redd,Julia Louis-Dreyfus
9,Chris Redd,Kyle Mooney
1,Chris Redd,Lauren Holt
5,Chris Redd,Laurie Metcalf
9,Chris Redd,Pete Davidson
3,Chris Redd,Punkie Johnson
8,Chris Redd,Stephen Colbert
11,Chris Redd,Tina Fey
9,Chris Redd,Tracy Morgan
8,Chris Rock,Kyle Mooney
1,Chris Rock,Lauren Holt
6,Chris Rock,Melissa Villaseñor
2,Chris Rock,Punkie Johnson
16,Colin Jost,Dana Carvey
5,Colin Jost,Ego Nwodim
1,Colin Jost,Lauren Holt
9,Colin Jost,Melissa Villaseñor
3,Colin Jost,Punkie Johnson
4,Dana Carvey,Ego Nwodim
6,Dana Carvey,Heidi Gardner
30,Dana Carvey,Kenan Thompson
11,Dana Carvey,Kyle Mooney
1,Dana Carvey,Lauren Holt
12,Dana Carvey,Melissa Villaseñor
13,Dana Carvey,Pete Davidson
1,Dana Carvey,Punkie Johnson
8,Ego Nwodim,Heidi Gardner
3,Ego Nwodim,Julia Louis-Dreyfus
5,Ego Nwodim,Kate McKinnon
9,Ego Nwodim,Kyle Mooney
1,Ego Nwodim,Lauren Holt
3,Ego Nwodim,Laurie Metcalf
6,Ego Nwodim,Pete Davidson
3,Ego Nwodim,Punkie Johnson
6,Ego Nwodim,Tina Fey
3,Ego Nwodim,Tracy Morgan
6,Heidi Gardner,Julia Louis-Dreyfus
10,Heidi Gardner,Kate McKinnon
9,Heidi Gardner,Kyle Mooney
1,Heidi Gardner,Lauren Holt
5,Heidi Gardner,Laurie Metcalf
12,Heidi Gardner,Melissa Villaseñor
2,Heidi Gardner,Punkie Johnson
10,Heidi Gardner,Seth Meyers
1,Jimmy Fallon,Lauren Holt
1,Jimmy Fallon,Punkie Johnson
6,Julia Louis-Dreyfus,Kyle Mooney
1,Julia Louis-Dreyfus,Lauren Holt
8,Julia Louis-Dreyfus,Melissa Villaseñor
1,Julia Louis-Dreyfus,Punkie Johnson
16,Kate McKinnon,Kyle Mooney
1,Kate McKinnon,Lauren Holt
12,Kate McKinnon,Melissa Villaseñor
2,Kate McKinnon,Punkie Johnson
19,Kenan Thompson,Kyle Mooney
1,Kenan Thompson,Lauren Holt
13,Kenan Thompson,Melissa Villaseñor
2,Kenan Thompson,Punkie Johnson
1,Kyle Mooney,Lauren Holt
5,Kyle Mooney,Laurie Metcalf
8,Kyle Mooney,Melissa Villaseñor
2,Kyle Mooney,Punkie Johnson
15,Kyle Mooney,Seth Meyers
13,Kyle Mooney,Tina Fey
8,Kyle Mooney,Tracy Morgan
1,Lauren Holt,Laurie Metcalf
1,Lauren Holt,Melissa Villaseñor
1,Lauren Holt,Pete Davidson
1,Lauren Holt,Punkie Johnson
1,Lauren Holt,Seth Meyers
1,Lauren Holt,Stephen Colbert
1,Lauren Holt,Tina Fey
1,Lauren Holt,Tracy Morgan
7,Laurie Metcalf,Melissa Villaseñor
1,Laurie Metcalf,Punkie Johnson
8,Melissa Villaseñor,Pete Davidson
2,Melissa Villaseñor,Punkie Johnson
13,Melissa Villaseñor,Seth Meyers
12,Melissa Villaseñor,Tina Fey
11,Melissa Villaseñor,Tracy Morgan
3,Pete Davidson,Punkie Johnson
1,Punkie Johnson,Seth Meyers
1,Punkie Johnson,Tina Fey
1,Punkie Johnson,Tracy Morgan
6,Chloe Fineman,John Mulaney
5,Hannibal Buress,Leo Allen
3,Chris Redd,Jim Breuer
7,Adam McKay,Dennis Miller
9,Adam McKay,Janeane Garofalo
8,Adam McKay,Jon Lovitz
11,Adam McKay,Robert Smigel
6,Adam McKay,Victoria Jackson
48,Adam Sandler,Robert Smigel
30,Amy Poehler,Robert Smigel
10,Amy Poehler,Victoria Jackson
17,Bill Hader,Dennis Miller
18,Bill Hader,John Belushi
8,Bill Hader,Victoria Jackson
21,Bill Murray,Robert Smigel
16,Bill Murray,Victoria Jackson
26,Billy Crystal,Janeane Garofalo
14,Billy Crystal,Victoria Jackson
19,Chevy Chase,Victoria Jackson
7,Colin Quinn,John Belushi
9,Colin Quinn,Victoria Jackson
12,Conan O'Brien,Victoria Jackson
21,Dan Aykroyd,Robert Smigel
22,Dan Aykroyd,Victoria Jackson
19,David Spade,Victoria Jackson
9,Dennis Miller,John Belushi
29,Dennis Miller,Norm MacDonald
19,Dennis Miller,Robert Smigel
19,Dennis Miller,Victoria Jackson
16,Eddie Murphy,Janeane Garofalo
20,Eddie Murphy,Robert Smigel
15,Eddie Murphy,Victoria Jackson
6,Janeane Garofalo,John Belushi
14,Janeane Garofalo,Robert Smigel
6,Jay Mohr,John Belushi
15,Jay Mohr,Robert Smigel
14,Jay Mohr,Victoria Jackson
17,John Belushi,Jon Lovitz
13,John Belushi,Robert Smigel
13,John Belushi,Victoria Jackson
24,Jon Lovitz,Victoria Jackson
24,Mike Myers,Victoria Jackson
26,Robert Smigel,Stephen Colbert
29,Robert Smigel,Tina Fey
15,Robert Smigel,Victoria Jackson
40,Robert Smigel,Will Ferrell
2,Stephen Colbert,Victoria Jackson
14,Tina Fey,Victoria Jackson
19,Victoria Jackson,Will Ferrell
13,Hannibal Buress,Kenan Thompson
15,Hannibal Buress,Michael Che
13,Hannibal Buress,Pete Davidson
19,Jay Pharoah,Pete Davidson
5,A. Whitney Brown,Anthony Michael Hall
3,David Koechner,Mary Gross
8,Kevin Nealon,Mary Gross
23,Laraine Newman,Michael McKean
27,Laraine Newman,Molly Shannon
22,Colin Quinn,Horatio Sanz
18,Colin Quinn,Will Forte
7,Dave Attell,Horatio Sanz
15,Dave Attell,Martin Short
15,Dave Attell,Robert Smigel
15,Horatio Sanz,J.B. Smoove
31,Horatio Sanz,Kevin Nealon
24,Horatio Sanz,Martin Short
15,Horatio Sanz,Michael McKean
4,Horatio Sanz,Natasha Rothwell
20,Horatio Sanz,Robert Smigel
6,Martin Short,Natasha Rothwell
22,Michael McKean,Robert Smigel
4,Natasha Rothwell,Robert Smigel
6,Natasha Rothwell,Will Forte
27,Robert Smigel,Will Forte
6,Gilbert Gottfried,Mary Gross
9,Ana Gasteyer,Marc Shaiman
3,Ana Gasteyer,Meredith Scardino
24,Ana Gasteyer,Paula Pell
4,Ana Gasteyer,Robert Carlock
7,Anthony Michael Hall,Jane Curtin
5,Anthony Michael Hall,Marc Shaiman
1,Anthony Michael Hall,Meredith Scardino
5,Anthony Michael Hall,Paula Pell
10,Anthony Michael Hall,Rachel Dratch
1,Anthony Michael Hall,Robert Carlock
16,Anthony Michael Hall,Tina Fey
10,Ben Stiller,Marc Shaiman
7,Ben Stiller,Mark McKinney
3,Ben Stiller,Meredith Scardino
11,Ben Stiller,Paula Pell
3,Ben Stiller,Robert Carlock
6,Jane Curtin,John Mulaney
6,Jane Curtin,Mark McKinney
1,Jane Curtin,Meredith Scardino
8,Jane Curtin,Paula Pell
1,Jane Curtin,Robert Carlock
3,John Mulaney,Mark McKinney
2,John Mulaney,Meredith Scardino
13,John Mulaney,Paula Pell
3,John Mulaney,Robert Carlock
3,Laurie Metcalf,Mark McKinney
2,Laurie Metcalf,Meredith Scardino
7,Laurie Metcalf,Paula Pell
1,Laurie Metcalf,Robert Carlock
3,Marc Shaiman,Mark McKinney
1,Marc Shaiman,Meredith Scardino
5,Marc Shaiman,Paula Pell
1,Marc Shaiman,Robert Carlock
6,Marc Shaiman,Sarah Silverman
15,Marc Shaiman,Tina Fey
1,Mark McKinney,Meredith Scardino
10,Mark McKinney,Rachel Dratch
1,Mark McKinney,Robert Carlock
3,Martin Short,Meredith Scardino
16,Martin Short,Paula Pell
4,Martin Short,Robert Carlock
3,Meredith Scardino,Paula Pell
5,Meredith Scardino,Rachel Dratch
6,Meredith Scardino,Robert Carlock
2,Meredith Scardino,Sarah Silverman
8,Meredith Scardino,Tina Fey
27,Paula Pell,Rachel Dratch
7,Paula Pell,Robert Carlock
12,Paula Pell,Sarah Silverman
7,Rachel Dratch,Robert Carlock
3,Robert Carlock,Sarah Silverman
20,Robert Carlock,Tina Fey
1,Horatio Sanz,Steven Castillo
2,Chris Redd,Hugh Fink
4,Denny Dillon,Kevin Nealon
1,Denny Dillon,Matthew Laurance
8,Abby Elliott,Chris Redd
16,Abby Elliott,Jenny Slate
10,Abby Elliott,Jillian Bell
20,Abby Elliott,Taran Killam
1,Abby Elliott,Vannessa Jackson
2,Abby Elliott,Zack Bornstein
7,Chris Redd,J.B. Smoove
9,Chris Redd,Jenny Slate
7,Chris Redd,Jillian Bell
6,Chris Redd,Kevin Nealon
11,Chris Redd,Taran Killam
1,Chris Redd,Vannessa Jackson
2,Chris Redd,Zack Bornstein
1,J.B. Smoove,Vannessa Jackson
1,J.B. Smoove,Zack Bornstein
19,Jay Pharoah,Jenny Slate
1,Jay Pharoah,Vannessa Jackson
2,Jay Pharoah,Zack Bornstein
17,Jenny Slate,Taran Killam
1,Jenny Slate,Vannessa Jackson
2,Jenny Slate,Zack Bornstein
1,Jillian Bell,Vannessa Jackson
2,Jillian Bell,Zack Bornstein
1,Kenan Thompson,Vannessa Jackson
2,Kenan Thompson,Zack Bornstein
1,Kevin Nealon,Vannessa Jackson
2,Kevin Nealon,Zack Bornstein
1,Taran Killam,Vannessa Jackson
2,Taran Killam,Zack Bornstein
1,Vannessa Jackson,Zack Bornstein
5,Alan Zweibel,Dennis Miller
4,Alan Zweibel,Marc Shaiman
8,Alan Zweibel,Rachel Dratch
3,Mark McKinney,Norm Hiscock
19,Hannibal Buress,Janeane Garofalo
6,Chris Redd,David Koechner
7,Chris Parnell,Chris Redd
33,Chris Parnell,David Koechner
3,Chris Redd,Laraine Newman
3,Charles Rocket,Joe Piscopo
1,Charles Rocket,Marilyn Suzanne Miller
4,Joe Piscopo,Marilyn Suzanne Miller
3,Marilyn Suzanne Miller,Nora Dunn
40,Molly Shannon,Tim Meadows
4,Adam McKay,Julio Torres
8,Bruce McCulloch,Chris Kattan
9,Bruce McCulloch,Chris Parnell
9,Bruce McCulloch,Dana Carvey
9,Bruce McCulloch,Kristen Wiig
10,Bruce McCulloch,Maya Rudolph
10,Bruce McCulloch,Mike Myers
5,Bruce McCulloch,Robert Downey Jr.
5,Bruce McCulloch,Sam Jay
8,Bruce McCulloch,Sarah Silverman
6,Bruce McCulloch,Seth Meyers
7,Bruce McCulloch,Tina Fey
12,Bruce McCulloch,Will Ferrell
5,Chris Kattan,Sam Jay
22,Chris Parnell,Dana Carvey
23,Chris Parnell,Martin Short
3,Chris Parnell,Sam Jay
5,Dana Carvey,Sam Jay
11,Fred Armisen,Sam Jay
9,Kristen Wiig,Sam Jay
9,Martin Short,Sam Jay
8,Maya Rudolph,Sam Jay
6,Mike Myers,Sam Jay
6,Robert Downey Jr.,Sam Jay
8,Sam Jay,Sarah Silverman
9,Sam Jay,Seth Meyers
8,Sam Jay,Tina Fey
9,Sam Jay,Will Ferrell
10,Cecily Strong,Cheri Oteri
1,Hugh Fink,Michael C. McCarthy
8,Hugh Fink,Norm MacDonald
2,Michael C. McCarthy,Norm MacDonald
9,Anthony Michael Hall,Harry Shearer
1,David Hurwitz,Finesse Mitchell
4,Adam Sandler,Rich Hall
6,Ben Stiller,Rich Hall
5,Rich Hall,Robert Downey Jr.
4,Rich Hall,Tina Fey
6,Rich Hall,Will Ferrell
16,Adam Sandler,Anthony Michael Hall
13,Anthony Michael Hall,Kenan Thompson
11,Anthony Michael Hall,Michael McKean
1,Andrew Smith (III),Brian Doyle-Murray
1,Andrew Smith (III),Don Novello
1,Andrew Smith (III),Ellen L. Fogle
2,Andrew Smith (III),Garrett Morris
3,Andrew Smith (III),Gilbert Gottfried
1,Andrew Smith (III),Jon Lovitz
1,Andrew Smith (III),Tim Kazurinsky
6,Brian Doyle-Murray,Don Novello
2,Brian Doyle-Murray,Ellen L. Fogle
10,Brian Doyle-Murray,Garrett Morris
7,Brian Doyle-Murray,Jon Lovitz
3,Brian Doyle-Murray,Tim Kazurinsky
1,Don Novello,Ellen L. Fogle
6,Don Novello,Gilbert Gottfried
4,Don Novello,Tim Kazurinsky
1,Ellen L. Fogle,Garrett Morris
1,Ellen L. Fogle,Jon Lovitz
1,Ellen L. Fogle,Tim Kazurinsky
4,Garrett Morris,Tim Kazurinsky
5,Gilbert Gottfried,Tim Kazurinsky
6,Jon Lovitz,Tim Kazurinsky
15,Joe Piscopo,Will Ferrell
5,Ana Gasteyer,Ego Nwodim
8,Ana Gasteyer,Heidi Gardner
7,Ana Gasteyer,Mikey Day
21,Ana Gasteyer,Steve Higgins
16,Bobby Moynihan,Cheri Oteri
6,Bobby Moynihan,Ego Nwodim
11,Bobby Moynihan,Heidi Gardner
14,Bobby Moynihan,Mikey Day
29,Bobby Moynihan,Steve Higgins
3,Cheri Oteri,Ego Nwodim
5,Cheri Oteri,Heidi Gardner
3,Cheri Oteri,Mikey Day
11,Cheri Oteri,Steve Higgins
4,Colin Quinn,Ego Nwodim
6,Colin Quinn,Heidi Gardner
5,Colin Quinn,Mikey Day
11,Colin Quinn,Steve Higgins
4,Ego Nwodim,Jay Pharoah
4,Ego Nwodim,Michael Che
5,Ego Nwodim,Mikey Day
3,Ego Nwodim,Steve Higgins
8,Heidi Gardner,Jay Pharoah
8,Heidi Gardner,Michael Che
7,Heidi Gardner,Mikey Day
4,Heidi Gardner,Steve Higgins
10,Jay Pharoah,Mikey Day
16,Jay Pharoah,Steve Higgins
9,Michael Che,Mikey Day
8,Michael Che,Steve Higgins
9,Mikey Day,Seth Meyers
9,Mikey Day,Steve Higgins
11,Mikey Day,Tina Fey
3,Chris Redd,Julio Torres
3,Julio Torres,Sam Jay
8,Chris Elliott,Dennis Miller
9,Chris Elliott,Tina Fey
2,Eric Slovin,Gary Richardson
5,Eric Slovin,Hannibal Buress
1,Eric Slovin,Julio Torres
3,Gary Richardson,Hannibal Buress
3,Gary Richardson,Julio Torres
5,Chris Parnell,Heather Anne Campbell
18,Adam Sandler,John Mulaney
18,Billy Crystal,John Mulaney
12,Billy Crystal,Michaela Watkins
14,David Koechner,Eddie Murphy
38,Fred Armisen,Jenny Slate
15,Jenny Slate,Jim Belushi
27,Jenny Slate,John Mulaney
12,Jim Belushi,John Mulaney
1,Ben Stiller,Bonnie Turner
2,Bonnie Turner,Harry Shearer
5,Christine Ebersole,Nora Dunn
6,Al Franken,Vanessa Bayer
25,Lorne Michaels,Vanessa Bayer
4,Adam Sandler,Christine Ebersole
11,Adam Sandler,Marc Shaiman
11,Al Franken,Joan Cusack
5,Ana Gasteyer,Christine Ebersole
29,Ana Gasteyer,Phil Hartman
20,Ben Stiller,Cheri Oteri
26,Billy Crystal,Cheri Oteri
19,Billy Crystal,Joan Cusack
12,Carol Leifer,Cheri Oteri
8,Carol Leifer,Chris Kattan
12,Carol Leifer,Janeane Garofalo
12,Carol Leifer,Jay Mohr
7,Carol Leifer,Joan Cusack
5,Carol Leifer,Rachel Dratch
25,Cheri Oteri,Chevy Chase
5,Cheri Oteri,Christine Ebersole
30,Cheri Oteri,Dana Carvey
19,Cheri Oteri,Dennis Miller
17,Cheri Oteri,Jane Curtin
19,Cheri Oteri,Julia Louis-Dreyfus
19,Cheri Oteri,Julia Sweeney
9,Cheri Oteri,Marc Shaiman
27,Cheri Oteri,Phil Hartman
5,Cheri Oteri,Randy Quaid
2,Chris Kattan,Christine Ebersole
8,Chris Kattan,Marc Shaiman
6,Christine Ebersole,Dana Carvey
3,Christine Ebersole,Jane Curtin
6,Christine Ebersole,Jimmy Fallon
2,Christine Ebersole,Julia Sweeney
5,Christine Ebersole,Mike Myers
4,Christine Ebersole,Phil Hartman
2,Christine Ebersole,Randy Quaid
6,Christine Ebersole,Tina Fey
11,Christine Ebersole,Will Ferrell
9,Conan O'Brien,Joan Cusack
7,Conan O'Brien,Marc Shaiman
6,Damon Wayans,Marc Shaiman
10,Damon Wayans,Phil Hartman
13,Dan Aykroyd,Joan Cusack
34,Dana Carvey,Darrell Hammond
20,Dana Carvey,Janeane Garofalo
23,Dana Carvey,Jay Mohr
13,Dana Carvey,Joan Cusack
70,Dana Carvey,Kevin Nealon
21,Darrell Hammond,Dennis Miller
20,Darrell Hammond,Eddie Murphy
21,Darrell Hammond,Jane Curtin
8,Darrell Hammond,Marc Shaiman
33,Darrell Hammond,Phil Hartman
5,Darrell Hammond,Randy Quaid
10,David Spade,Joan Cusack
6,Jane Curtin,Janeane Garofalo
7,Jane Curtin,Joan Cusack
24,Jane Curtin,Kevin Nealon
9,Janeane Garofalo,Joan Cusack
17,Janeane Garofalo,Julia Sweeney
16,Janeane Garofalo,Phil Hartman
8,Jay Mohr,Marc Shaiman
22,Jay Mohr,Phil Hartman
7,Jay Mohr,Randy Quaid
12,Jim Belushi,Julia Sweeney
8,Jimmy Fallon,Marc Shaiman
12,Joan Cusack,Jon Lovitz
6,Joan Cusack,Julia Sweeney
8,Joan Cusack,Marc Shaiman
14,Joan Cusack,Molly Shannon
10,Joan Cusack,Phil Hartman
11,Joan Cusack,Rob Schneider
15,Joan Cusack,Will Ferrell
21,Jon Lovitz,Julia Sweeney
31,Jon Lovitz,Molly Shannon
17,Jon Lovitz,Rachel Dratch
6,Julia Sweeney,Marc Shaiman
8,Julia Sweeney,Randy Quaid
23,Julia Sweeney,Rob Schneider
9,Kevin Nealon,Marc Shaiman
46,Kevin Nealon,Phil Hartman
10,Marc Shaiman,Molly Shannon
7,Marc Shaiman,Rob Schneider
7,Marc Shaiman,Tracy Morgan
19,Marc Shaiman,Will Ferrell
29,Molly Shannon,Phil Hartman
21,Phil Hartman,Rachel Dratch
19,Rachel Dratch,Rob Schneider
6,Randy Quaid,Rob Schneider
5,Beck Bennett,Nicholas Rutherford
10,Bobby Moynihan,Natasha Rothwell
12,Bobby Moynihan,Neil Casey
13,Casey Wilson,Neil Casey
10,Michaela Watkins,Neil Casey
3,Natasha Rothwell,Neil Casey
8,Neil Casey,Tim Meadows
15,Garrett Morris,Seth Meyers
15,Casey Wilson,Laraine Newman
8,Jim Breuer,Laraine Newman
9,Ana Gasteyer,Chris Elliott
3,Ana Gasteyer,John Lutz
4,Chris Elliott,Jane Curtin
1,Chris Elliott,John Lutz
2,Jane Curtin,John Lutz
6,John Lutz,Sarah Silverman
2,Carol Leifer,Gary Kroeger
4,Carol Leifer,Nora Dunn
4,Gary Kroeger,Nora Dunn
32,Bobby Moynihan,Chris Parnell
24,Bobby Moynihan,Jenny Slate
10,Cecily Strong,Chris Parnell
13,Cecily Strong,Jenny Slate
15,Chris Parnell,Jenny Slate
16,Chris Parnell,Jillian Bell
35,Chris Parnell,Rob Riggle
18,Chris Parnell,Taran Killam
10,Brian Doyle-Murray,Will Ferrell
6,Mary Gross,Will Ferrell
4,Dan Aykroyd,Kent Sublette
3,John Belushi,Kent Sublette
4,Rob Riggle,Tim Robinson
8,Adam McKay,Aidy Bryant
2,Adam McKay,Chris Redd
2,Adam McKay,Dean Edwards
4,Adam McKay,Jessi Klein
5,Adam McKay,Jim Breuer
2,Adam McKay,Melissa Villaseñor
1,Adam McKay,Richard Rosen (IV)
2,Adam McKay,Tim Kazurinsky
32,Aidy Bryant,Bill Hader
36,Aidy Bryant,Bobby Moynihan
11,Aidy Bryant,David Koechner
3,Aidy Bryant,Dean Edwards
3,Aidy Bryant,Finesse Mitchell
22,Aidy Bryant,Horatio Sanz
24,Aidy Bryant,Jay Pharoah
4,Aidy Bryant,Jessi Klein
11,Aidy Bryant,Jillian Bell
5,Aidy Bryant,Jim Breuer
6,Aidy Bryant,Jon Lovitz
7,Aidy Bryant,Julia Sweeney
26,Aidy Bryant,Kristen Wiig
1,Aidy Bryant,Richard Rosen (IV)
13,Aidy Bryant,Robert Smigel
2,Aidy Bryant,Tim Kazurinsky
3,Ben Stiller,Dean Edwards
14,Ben Stiller,Horatio Sanz
2,Ben Stiller,Jessi Klein
1,Ben Stiller,Richard Rosen (IV)
2,Ben Stiller,Tim Kazurinsky
11,Bill Hader,Chris Redd
5,Bill Hader,Jessi Klein
13,Bill Hader,Melissa Villaseñor
1,Bill Hader,Richard Rosen (IV)
3,Bill Hader,Tim Kazurinsky
4,Bill Murray,Chris Redd
3,Bill Murray,Dean Edwards
5,Bill Murray,Finesse Mitchell
17,Bill Murray,Horatio Sanz
2,Bill Murray,Jessi Klein
5,Bill Murray,Melissa Villaseñor
1,Bill Murray,Richard Rosen (IV)
5,Bill Murray,Tim Kazurinsky
19,Bill Murray,Tim Meadows
8,Bob Odenkirk,Chris Redd
7,Bob Odenkirk,Finesse Mitchell
22,Bob Odenkirk,Horatio Sanz
3,Bob Odenkirk,Jessi Klein
17,Bob Odenkirk,Julia Sweeney
10,Bob Odenkirk,Melissa Villaseñor
1,Bob Odenkirk,Richard Rosen (IV)
29,Bob Odenkirk,Robert Smigel
2,Bob Odenkirk,Tim Kazurinsky
12,Bobby Moynihan,Chris Redd
4,Bobby Moynihan,Dean Edwards
35,Bobby Moynihan,Horatio Sanz
2,Bobby Moynihan,Jessi Klein
5,Bobby Moynihan,Jim Breuer
13,Bobby Moynihan,Melissa Villaseñor
1,Bobby Moynihan,Richard Rosen (IV)
18,Bobby Moynihan,Robert Smigel
2,Bobby Moynihan,Tim Kazurinsky
4,Chris Kattan,Chris Redd
2,Chris Kattan,Jessi Klein
6,Chris Kattan,Melissa Villaseñor
1,Chris Kattan,Richard Rosen (IV)
18,Chris Kattan,Robert Smigel
3,Chris Kattan,Tim Kazurinsky
2,Chris Redd,Damon Wayans
1,Chris Redd,Dean Edwards
5,Chris Redd,Eddie Murphy
4,Chris Redd,Finesse Mitchell
6,Chris Redd,Gilbert Gottfried
8,Chris Redd,Horatio Sanz
9,Chris Redd,Jason Sudeikis
4,Chris Redd,Jessi Klein
5,Chris Redd,Jon Lovitz
1,Chris Redd,Julia Sweeney
12,Chris Redd,Kristen Wiig
10,Chris Redd,Maya Rudolph
1,Chris Redd,Richard Rosen (IV)
6,Chris Redd,Rob Schneider
4,Chris Redd,Robert Downey Jr.
6,Chris Redd,Robert Smigel
1,Chris Redd,Tim Kazurinsky
7,Chris Redd,Tim Meadows
10,Chris Redd,Will Ferrell
5,Damon Wayans,Horatio Sanz
1,Damon Wayans,Jessi Klein
2,Damon Wayans,Melissa Villaseñor
2,Damon Wayans,Richard Rosen (IV)
8,Damon Wayans,Robert Smigel
2,Damon Wayans,Tim Kazurinsky
21,David Koechner,Horatio Sanz
3,David Koechner,Jessi Klein
11,David Koechner,Kate McKinnon
7,David Koechner,Melissa Villaseñor
1,David Koechner,Richard Rosen (IV)
14,David Koechner,Robert Smigel
4,David Koechner,Tim Kazurinsky
11,Dean Edwards,Horatio Sanz
2,Dean Edwards,Jessi Klein
4,Dean Edwards,Julia Louis-Dreyfus
5,Dean Edwards,Julia Sweeney
3,Dean Edwards,Kate McKinnon
5,Dean Edwards,Kristen Wiig
10,Dean Edwards,Maya Rudolph
1,Dean Edwards,Richard Rosen (IV)
5,Dean Edwards,Robert Smigel
1,Dean Edwards,Tim Kazurinsky
19,Eddie Murphy,Horatio Sanz
4,Eddie Murphy,Jessi Klein
7,Eddie Murphy,Melissa Villaseñor
1,Eddie Murphy,Richard Rosen (IV)
6,Eddie Murphy,Tim Kazurinsky
3,Finesse Mitchell,Jillian Bell
7,Finesse Mitchell,Jon Lovitz
4,Finesse Mitchell,Julia Sweeney
4,Finesse Mitchell,Kate McKinnon
3,Finesse Mitchell,Melissa Villaseñor
1,Finesse Mitchell,Richard Rosen (IV)
7,Finesse Mitchell,Robert Smigel
1,Finesse Mitchell,Tim Kazurinsky
6,Gilbert Gottfried,Melissa Villaseñor
1,Gilbert Gottfried,Richard Rosen (IV)
17,Horatio Sanz,Jay Pharoah
5,Horatio Sanz,Jessi Klein
11,Horatio Sanz,Jillian Bell
16,Horatio Sanz,Jon Lovitz
16,Horatio Sanz,Julia Sweeney
17,Horatio Sanz,Kate McKinnon
