imdb_link,movie_coefficient,title,media_type,credits_count,snl_alums,cast_count,genres,stars,num_episodes,principal_people,production_companies,medium,year_start,year_end
https://www.imdb.com/title/tt2070564/,4.69E-05,WatchMojo,"['TV Series', '2006– 2006– ', 'TV-14TV-14']",5,"['Stephen Colbert', 'Will Ferrell', ""Conan O'Brien"", 'Louis C.K.', 'Norm MacDonald']",5,"['Comedy', 'Talk-Show']","['Rebecca Brayton', 'Phoebe De Jeu', 'Ryan', 'Callum Janes', 'Adrian Sousa', 'Stephanie Ng Wan', 'Patrizio Sanzari', 'Josh McLean', 'Keisha Howard', 'Kirsten Ria', 'Nolan North', 'Troy Baker', 'Peter', 'Danny MAlin', 'David Usher', 'Dan Paradis', 'Kat Cressida', 'Candace Flynn']",6592,"['Rebecca Brayton', 'Phoebe De Jeu', 'Ryan', 'Rebecca Brayton', 'Phoebe De Jeu', 'Ryan']",,['TV Series'],2006,2006
https://www.imdb.com/title/tt0170980/,6.28E-05,The Mike Douglas Show,"['TV Series', '1961–19821961–1982']",3,"['Garrett Morris', 'Jane Curtin', 'Tom Schiller']",3,"['Comedy', 'Music', 'Talk-Show']","['Mike Douglas', 'Ellie Frankel', 'Ellie Frankel Sextet', 'Stan Kann', 'Totie Fields', 'Marty Allen', 'Pat Cooper', 'David Brenner', 'Phyllis Diller', 'Kreskin', 'Sandy Baron', 'Louis Nye', 'Rex Reed', 'Joan Rivers', 'Robert Goulet', 'Jimmy Dean', 'Sammy Davis Jr.', 'Carol Lawrence']",4395,"['Mike Douglas', 'Ellie Frankel', 'Ellie Frankel Sextet', 'Mike Douglas', 'Ellie Frankel', 'Ellie Frankel Sextet']","['Westinghouse Broadcasting Company', 'Mike Douglas Entertainments', '']",['TV Series'],1961,1982
https://www.imdb.com/title/tt1442070/,7.25E-05,The Dr. Oz Show,"['TV Series', '2009– 2009– ', 'TV-PGTV-PG', '1h']",2,"['Darrell Hammond', 'J.B. Smoove']",2,['Talk-Show'],"['Mehmet Oz', 'Daphne Oz', 'Odette Warder Henderson', 'Judith Joseph', 'Jamika Pessoa', 'Nancy Grace', 'Sanjay Gupta', 'Mariana Leung', 'Montel Williams', 'Anthony Youn', ""Duane 'Dog' Chapman"", 'Martha Stewart', 'Wendy Williams', 'Nikki Walton', 'Sandra Lee', 'Jordin Sparks Thomas', 'Peter DeLucia', 'Lisa Lillien']",2197,"['Mehmet Oz', 'Daphne Oz', 'Odette Warder Henderson', 'Mehmet Oz', 'Daphne Oz', 'Odette Warder Henderson']","['Harpo Productions', 'Oz Works', 'Zo Co Productions', '']",['TV Series'],2009,2009
https://www.imdb.com/title/tt2261391/,7.40E-05,Chicago Fire,"['TV Series', '2012– 2012– ', 'TV-14TV-14', '43m']",2,"['Rob Riley (I)', 'J.B. Smoove']",2,"['Action', 'Drama']","['Taylor Kinney', 'Christian Stolte', 'Eamonn Walker', 'Joe Minoso', 'Randy Flagler', 'David Eigenberg', 'Jesse Spencer', 'Yuriy Sardarov', 'Anthony Ferraris', 'Kara Killmer', 'Monica Raymund', 'Miranda Rae Mayo', 'Charlie Barnett', 'Daniel Kyri', 'DuShon Monique Brown', 'Lauren German', 'Jon Seda', 'Alberto Rosende']",205,"['Michael Brandt', 'Derek Haas', 'Taylor Kinney', 'Christian Stolte', 'Eamonn Walker', 'Michael Brandt', 'Derek Haas', 'Taylor Kinney', 'Christian Stolte', 'Eamonn Walker']","['Wolf Films', 'Universal Television', '']",['TV Series'],2012,2012
https://www.imdb.com/title/tt0231035/,8.09E-05,NBC Nightly News with Lester Holt,"['TV Series', '1970– 1970– ', '30m']",2,"['Amy Poehler', 'Norm MacDonald']",2,['News'],"['Lester Holt', 'Miguel Almaguer', 'Tom Costello', 'Gabe Gutierrez', 'Kristen Welker', 'Hallie Jackson', 'Peter Alexander', 'Stephanie Gosk', 'Andrea Mitchell', 'Pete Williams', 'Richard Engel', 'Kristen Dahlgren', 'Jo Ling Kent', 'Anne Thompson', 'Joe Fryer', 'Kerry Sanders', 'Kate Snow', 'Gadi Schwartz']",3230,"['Lester Holt', 'Miguel Almaguer', 'Tom Costello', 'Lester Holt', 'Miguel Almaguer', 'Tom Costello']",,['TV Series'],1970,1970
https://www.imdb.com/title/tt2190581/,8.31E-05,C à vous,"['TV Series', '2009– 2009– ']",2,"['Dan Aykroyd', 'Robert Downey Jr.']",2,"['News', 'Talk-Show']","['Anne-Élisabeth Lemoine', 'Anne-Sophie Lapix', 'Alessandra Sublet', 'Patrick Cohen', 'Pierre Lescure', 'Marion Ruggieri', 'Emilie Tran Nguyen', 'Maxime Switek', 'Bertrand Chameroy', 'Matthieu Belliard', 'Mohammed Bouhafsi', 'Antoine Genton', 'Michel Cymès', 'Matthieu Noël', 'Jean-Michel Aphatie', 'Julie Andrieu', 'Roselyne Bachelot', 'Daphné Bürki']",2534,"['Anne-Élisabeth Lemoine', 'Anne-Sophie Lapix', 'Alessandra Sublet', 'Anne-Élisabeth Lemoine', 'Anne-Sophie Lapix', 'Alessandra Sublet']","['France 5', 'Troisième Oeil Productions', 'Troisième Oeil Productions', '']",['TV Series'],2009,2009
https://www.imdb.com/title/tt3695158/,8.88E-05,Outnumbered,"['TV Series', '2014– 2014– ', '1h']",2,"['Ben Stiller', 'Billy Crystal']",2,"['News', 'Talk-Show']","['Harris Faulkner', 'Sandra Smith', 'Melissa Francis', 'Lisa Kennedy Montgomery', 'Andrea Tantaros', 'Emily Compagno', 'Meghan McCain', 'Dagen McDowell', 'Katie Pavlich', 'Lisa Boothe', 'Jessica Tarlov', 'Marie Harf', 'Kayleigh McEnany', 'Leslie Marshall', 'Gillian Turner', 'Tomi Lahren', 'Jedediah Bila', 'Pete Hegseth']",2072,"['Harris Faulkner', 'Sandra Smith', 'Melissa Francis', 'Harris Faulkner', 'Sandra Smith', 'Melissa Francis']",,['TV Series'],2014,2014
https://www.imdb.com/title/tt0094582/,8.91E-05,The Wonder Years,"['TV Series', '1988–19931988–1993', 'TV-PGTV-PG', '22m']",2,"['Max Pross', 'Tom Gammill']",2,"['Comedy', 'Drama', 'Family']","['Fred Savage', 'Dan Lauria', 'Alley Mills', 'Jason Hervey', 'Danica McKellar', 'Josh Saviano', 'Daniel Stern', ""Olivia d'Abo"", 'Michael Tricario', 'Andy Berman', 'Brandon Crane', 'Giovanni Ribisi', 'Robert Picardo', 'Scott Nemes', 'Krista Murphy', 'Ben Stein', 'Raye Birk', 'Sean Baca']",115,"['Carol Black', 'Neal Marlens', 'Fred Savage', 'Dan Lauria', 'Alley Mills', 'Carol Black', 'Neal Marlens', 'Fred Savage', 'Dan Lauria', 'Alley Mills']","['New World Television', 'The Black/Marlens Company', '']",['TV Series'],1988,1993
https://www.imdb.com/title/tt0112044/,8.99E-05,Die Harald Schmidt Show,"['TV Series', '1995–20041995–2004', '1h']",2,"[""Conan O'Brien"", 'Jim Belushi']",2,"['Comedy', 'Talk-Show']","['Harald Schmidt', 'Helmut Zerlett', 'Nathalie Licard', 'Peter Rütten', 'Manuel Andrack', 'Sven Olav Schmidt', 'Suzana Novinscak', 'Li Guo Fu', 'Wang Zhiqin', 'Adelheid Asenbaum', 'Herr Lüdemann', 'Ralf Kabelka', 'Peter Helf', 'Ina Werner', 'Julian Caine', 'Antoine Fillon', 'Raphaela Dell', 'Georg Kappenstein']",1288,"['Harald Schmidt', 'Harald Schmidt', 'Helmut Zerlett', 'Nathalie Licard', 'Harald Schmidt', 'Harald Schmidt', 'Helmut Zerlett', 'Nathalie Licard']","['Bonito TV-Produktions GmbH', 'Brainpool', 'Sat.1', '']",['TV Series'],1995,2004
https://www.imdb.com/title/tt6518878/,0.000107483,Paul Murray Live,"['TV Series', '2010– 2010– ', '2h']",2,"['Ben Stiller', 'Billy Crystal']",2,"['News', 'Sport', 'Talk-Show']","['Paul Murray', 'Rowan Dean', 'Bronwyn Bishop', 'Rita Panahi', 'Cory Bernardi', 'Ross Cameron', 'Campbell Newman', 'Chris Kenny', 'Gary Hardgrave', 'Mark Latham', 'Pauline Hanson', 'Kristy McSweeney', 'Michael Kroger', 'Gideon Rozner', 'Peta Credlin', 'Mike Jeffreys', 'Matt Canavan', 'Jim Molan']",1712,"['Paul Murray', 'Rowan Dean', 'Bronwyn Bishop', 'Paul Murray', 'Rowan Dean', 'Bronwyn Bishop']",,['TV Series'],2010,2010
https://www.imdb.com/title/tt5257406/,0.000110309,Hayom BaLayla,"['TV Series', '2015– 2015– ', '30m']",2,"[""Conan O'Brien"", 'Louis C.K.']",2,"['Comedy', 'Talk-Show']","['Guri Alfi', 'Evyatar Halimi', 'Tom Yaar', 'Tomer Fishman', 'Yuval Mendelson', 'Gitit Fisher', 'Nelly Tagar', 'Daniel Koren', 'Adi Havshush', 'Keren Peles', 'Tamar Zandberg', 'Shir Reuven', 'Keren Mor', 'Carine Goren', 'Ninet Tayeb', 'Rivka Michaeli', 'Asi Israelof', 'Zadok Zarfati']",188,"['Guri Alfi', 'Evyatar Halimi', 'Tom Yaar', 'Guri Alfi', 'Evyatar Halimi', 'Tom Yaar']",,['TV Series'],2015,2015
https://www.imdb.com/title/tt4264964/,0.000123218,Evening Urgant,"['TV Series', '2012– 2012– ', '30m']",3,"['Ben Stiller', 'Robert Downey Jr.', 'Stephen Colbert']",3,"['Comedy', 'News', 'Talk-Show']","['Ivan Urgant', ""Frukt'Y"", 'Dmitriy Khrustalyov', 'Aleksandr Gudkov', 'Anton Dolin', 'Alla Mikheeva', 'Vladimir Volkovyskiy', 'Aleksandr Oleynikov', 'Anton Komolov', 'Viktor Vasilev', 'Philipp Kirkorov', 'Polina Gagarina', 'Irena Ponaroshku', 'Dima Bilan', 'Elizaveta Ivantsiv', 'Sergey Lazarev', 'Vasiliy Vakulenko', 'Sergey Shnurov']",1517,"['Ivan Urgant', 'Ivan Urgant', ""Frukt'Y"", 'Dmitriy Khrustalyov', 'Ivan Urgant', 'Ivan Urgant', ""Frukt'Y"", 'Dmitriy Khrustalyov']",,['TV Series'],2012,2012
https://www.imdb.com/title/tt1051944/,0.000127083,The Morning Show with Mike & Juliet,"['TV Series', '2007– 2007– ', '1h']",2,"['Christine Ebersole', 'Carol Leifer']",2,['Talk-Show'],"['Mike Jerrick', 'Juliet Huddy', 'Geraldo Rivera', 'Chuck Nice', 'Jeanine Pirro', 'Sari Locker', 'Patrick Meagher', 'Jill Dobson', 'Samantha Daniels', 'Jack Hanna', 'Steven Ward', 'Greg Tufaro', 'Elle Figueroa', 'Katrina Szish', 'Sylvia Browne', 'Tito Figueroa', 'Olivia Newton-John', 'Heidi Klum']",772,"['Mike Jerrick', 'Juliet Huddy', 'Geraldo Rivera', 'Mike Jerrick', 'Juliet Huddy', 'Geraldo Rivera']",,['TV Series'],2007,2007
https://www.imdb.com/title/tt0414740/,0.000142317,Hardball with Chris Matthews,"['TV Series', '1997–20201997–2020', '1h']",2,"['Darrell Hammond', 'Al Franken']",2,"['News', 'Talk-Show']","['Chris Matthews', 'David Shuster', 'Pat Buchanan', 'David Corn', 'Ron Reagan', 'Howard Fineman', 'Michael Smerconish', 'Steve McMahon', 'Eugene Robinson', 'Joan Walsh', 'Andrea Mitchell', 'Joy-Ann Reid', 'Mike Barnicle', ""Norah O'Donnell"", 'Richard Engel', 'Chuck Todd', 'Michelle Bernard', 'Robert Shrum']",1981,"['Chris Matthews', 'David Shuster', 'Pat Buchanan', 'Chris Matthews', 'David Shuster', 'Pat Buchanan']","['CNBC', 'MSNBC Network', '']",['TV Series'],1997,2020
https://www.imdb.com/title/tt0242192/,0.0001508,Between the Lions,"['TV Series', '1999– 1999– ', 'TV-YTV-Y', '30m']",2,"['Sean Kelly (V)', 'Ken Scarborough']",2,"['Animation', 'Comedy', 'Family']","['Anthony Asbury', 'Peter Linz', 'Jennifer Barnhart', 'Fred Newman', 'Pam Arciero', 'Kathryn Mullen', 'Ruth Westheimer', 'Chris Phillips', 'Stephen Scott Scarpulla', 'Makeeba Mooncycle', 'Tim Lagasse', 'Alison Fraser', 'Jasmine Guy', 'Roma Downey', 'Misha Gonz-Cirkl', 'Caroll Spinney', 'Steve Whitmire', 'Eric Jacobson']",133,"['Kathryn Mullen', 'Anthony Asbury', 'Peter Linz', 'Jennifer Barnhart', 'Kathryn Mullen', 'Anthony Asbury', 'Peter Linz', 'Jennifer Barnhart']","['Mississippi Public Broadcasting', 'Sirius Thinking Ltd.', 'WGBH', '']",['TV Series'],1999,1999
https://www.imdb.com/title/tt0315727/,0.000155729,The Wright Stuff,"['TV Series', '2000–20182000–2018', '50m']",2,"['Billy Crystal', 'Morwenna Banks']",2,['Talk-Show'],"['Matthew Wright', 'Eric Johnson', 'Kirsty Duffy', 'Anne Diamond', 'Korin Nolan', 'Lowri Turner', 'Amie Morris', 'Alex Davoodi', ""Kevin O'Sullivan"", 'Janet Ellis', 'Gabby Logan', 'Steve Furst', 'Dominic Holland', 'David Bull', 'Seema Jaswal', 'Yasmin Alibhai-Brown', 'Amol Rajan', 'Amanda Lamb']",2380,"['Matthew Wright', 'Eric Johnson', 'Kirsty Duffy', 'Matthew Wright', 'Eric Johnson', 'Kirsty Duffy']",,['TV Series'],2000,2018
https://www.imdb.com/title/tt0930831/,0.000161697,Gomorron,"['TV Series', '1992– 1992– ']",2,"['Chevy Chase', 'Jimmy Fallon']",2,['News'],"['Tilde De Paula', 'Jenny Östergren', 'Peter Jihde', 'Steffo Törnqvist', 'Rania Shemoun Olsson', 'Peter Kondrup', 'Ulrika Andersson', 'Ronny Svensson', 'Anna Herdenstam', 'Madeleine Westin', 'Jesper Börjesson', 'Anders Kraft', 'Sophia Nilsson', 'Jenny Alversjö', 'Jenny Klefbom', 'Suzanne Sjögren', 'Kristin Kaspersen', 'Soraya Lavasani']",1430,"['Tilde De Paula', 'Jenny Östergren', 'Peter Jihde', 'Tilde De Paula', 'Jenny Östergren', 'Peter Jihde']",,['TV Series'],1992,1992
https://www.imdb.com/title/tt0964948/,0.000178018,Red Eye w/Tom Shillue,"['TV Series', '2007–20172007–2017', '1h']",4,"['Kevin Brennan', 'Sarah Silverman', 'Bill Murray', 'Joe Piscopo']",4,"['Comedy', 'News', 'Talk-Show']","['Andrew Levy', 'Greg Gutfeld', 'Joanne Nosuchinsky', 'Tom Shillue', 'Bill Schulz', ""Tom O'Connor"", 'Jedediah Bila', 'Joe DeVito', 'Gavin McInnes', 'Mike Baker', 'Sherrod Small', 'Remi Spencer', 'Jesse Joyce', 'Anthony Cumia', 'Jill Dobson', 'John DeVore', 'Michael C. Moynihan', 'Patti Ann Browne']",1881,"['Andrew Levy', 'Greg Gutfeld', 'Joanne Nosuchinsky', 'Andrew Levy', 'Greg Gutfeld', 'Joanne Nosuchinsky']",,['TV Series'],2007,2017
https://www.imdb.com/title/tt0486066/,0.000183521,The Daily Habit,"['TV Series', '2005– 2005– ']",2,"['Casey Wilson', 'Jay Mohr']",2,"['Music', 'Sport', 'Talk-Show']","['Pat Parnell', 'Alison Becker', 'Jessica Chobot', 'Lee Barron', 'Pamela Jean Noble', 'Amanda Champagne', 'Jay Phillips', 'Andre Hyland', 'Chris Fairbanks', 'Holly Weber', 'Carrie Keagan', 'Graham Elwood', 'Dorian Paskowitz', 'Adam Paskowitz', 'Jordan Lawson', 'Rob Jones', 'Josh Paskowitz', 'Moses Paskowitz']",1010,"['Pat Parnell', 'Alison Becker', 'Jessica Chobot', 'Pat Parnell', 'Alison Becker', 'Jessica Chobot']",,['TV Series'],2005,2005
https://www.imdb.com/title/tt0395043/,0.000187674,La 2 noticias,"['TV Series', '1994–20201994–2020', '30m']",2,"['Amy Poehler', 'Tina Fey']",2,['News'],"['Lorenzo Milá', 'Cristina Villanueva', 'Mara Torres', 'Fran Llorente', 'Carlos del Amor', 'Javier Bardem', 'Beatriz Ariño', 'Michael Stipe', 'David Trueba', 'Roger Príncep', 'Maribel Verdú', 'Alfred García', 'Paula Sainz-Pardo', 'Miguel Bosé', 'Luz Casal', 'Ceesepe', 'Javier Krahe', 'Javier Mariscal']",2054,"['Lorenzo Milá', 'Cristina Villanueva', 'Mara Torres', 'Lorenzo Milá', 'Cristina Villanueva', 'Mara Torres']",,['TV Series'],1994,2020
https://www.imdb.com/title/tt5161934/,0.00018954,NBA on ESPN,"['TV Series', '1982– 1982– ', 'TV-PGTV-PG']",3,"['J.B. Smoove', 'Hannibal Buress', 'Alex Moffat']",3,['Sport'],"['LeBron James', 'James Harden', 'Giannis Antetokounmpo', 'Khris Middleton', 'Mike Budenholzer', 'Brook Lopez', 'Alex Caruso', 'Kyle Kuzma', 'Anthony Davis', 'Chris Paul', 'Jrue Holiday', 'Jimmy Butler', 'Luka Doncic', 'Nikola Jokic', 'Paul George', 'Jae Crowder', 'Duncan Robinson', 'Mike Breen']",646,"['LeBron James', 'James Harden', 'Giannis Antetokounmpo', 'LeBron James', 'James Harden', 'Giannis Antetokounmpo']","['ESPN (Entertainment & Sports Programming Network)', 'ESPN', 'National Basketball Association', '']",['TV Series'],1982,1982
https://www.imdb.com/title/tt7390596/,0.000189649,The Ingraham Angle,"['TV Series', '2017– 2017– ', '1h']",2,"['Sarah Silverman', 'Kristen Wiig']",2,"['News', 'Talk-Show']","['Laura Ingraham', 'Raymond Arroyo', 'Victor Davis Hanson', 'Mollie Hemingway', ""Dinesh D'Souza"", 'Jim Jordan', 'Jason Chaffetz', 'Harmeet Dhillon', 'Ramin Oskoui', 'Ron DeSantis', 'Sara Carter', 'Lara Logan', 'Newt Gingrich', 'Ari Fleischer', 'Jay Bhattacharya', 'Tammy Bruce', 'Harvey Risch', 'Sean Hannity']",1082,"['Laura Ingraham', 'Raymond Arroyo', 'Victor Davis Hanson', 'Laura Ingraham', 'Raymond Arroyo', 'Victor Davis Hanson']","['Fox News Channel', 'Fox News Network', '']",['TV Series'],2017,2017
https://www.imdb.com/title/tt5832098/,0.000191598,Fox and Friends First,"['TV Series', '2012– 2012– ', '2h']",2,"['Adam Sandler', 'Chris Rock']",2,['News'],"['Jillian Mele', 'Rob Schmitt', 'Heather Childers', 'Todd Piro', 'Carley Shimkus', 'Janice Dean', 'Griff Jenkins', 'Cheryl Casone', 'Ashley Strohmier', 'Steve Doocy', 'Joe Concha', 'Brian Kilmeade', 'Jackie Ibanez', 'Nicole Saphier', 'Marianne Rafferty', 'Brooke Singman', 'Tracee Carrasco', 'Trey Yingst']",1105,"['Jillian Mele', 'Rob Schmitt', 'Heather Childers', 'Jillian Mele', 'Rob Schmitt', 'Heather Childers']","['Fox News Channel', 'Fox News', '']",['TV Series'],2012,2012
https://www.imdb.com/title/tt0217211/,0.000199448,Loose Women,"['TV Series', '1999– 1999– ', '45m']",5,"['Dan Aykroyd', 'Janeane Garofalo', 'Pamela Stephenson', 'Rob Schneider', 'Morwenna Banks']",5,['Talk-Show'],"['Andrea McLean', 'Coleen Nolan', 'Carol McGiffin', 'Kaye Adams', 'Sherrie Hewson', 'Nadia Sawalha', 'Janet Street-Porter', 'Jane McDonald', 'Jane Moore', 'Denise Welch', 'Ruth Langsford', 'Linda Robson', 'Lisa Maxwell', 'Stacey Solomon', 'Lynda Bellingham', 'Jackie Brambles', 'Brenda Edwards', 'Saira Khan']",3847,"['Andrea McLean', 'Coleen Nolan', 'Carol McGiffin', 'Andrea McLean', 'Coleen Nolan', 'Carol McGiffin']",,['TV Series'],1999,1999
https://www.imdb.com/title/tt1014785/,0.000213728,ESPN First Take,"['TV Series', '2007– 2007– ', '2h']",5,"['Rob Riggle', 'Will Ferrell', 'Hannibal Buress', 'J.B. Smoove', 'Tracy Morgan']",5,"['News', 'Sport', 'Talk-Show']","['Stephen A. Smith', 'Max Kellerman', 'Molly Qerim', 'Skip Bayless', 'Jay Crawford', 'Kendrick Perkins', 'Ryan Clark', 'Damien Woody', 'Dana Jacobson', 'Will Cain', 'Marcus Spears', 'Dan Orlovsky', 'Louis Riddick', 'Charly Arnolt', 'Domonique Foxworth', 'Jay Williams', 'Antonietta Collins', 'Paul Finebaum']",1570,"['Stephen A. Smith', 'Max Kellerman', 'Molly Qerim', 'Stephen A. Smith', 'Max Kellerman', 'Molly Qerim']","['ESPN (Entertainment & Sports Programming Network)', 'ESPN+', 'The Walt Disney Company', '']",['TV Series'],2007,2007
https://www.imdb.com/title/tt0380086/,0.000218117,Anderson Cooper 360°,"['TV Series', '2003– 2003– ', 'TV-PGTV-PG', '2h']",7,"['E. Jean Carroll', 'Darrell Hammond', 'Al Franken', 'Amy Poehler', 'Stephen Colbert', ""Conan O'Brien"", 'Fred Armisen']",7,['News'],"['Anderson Cooper', 'Randi Kaye', 'Jeffrey Toobin', 'Gary Tuchman', 'Gloria Borger', 'Jim Acosta', 'Kirsten Powers', 'Sanjay Gupta', 'David Gergen', 'Chris Cuomo', 'John Berman', 'Dana Bash', 'Kaitlan Collins', 'Maggie Haberman', 'David Axelrod', 'Carl Bernstein', 'Rick Santorum', 'John Dean']",2725,"['Anderson Cooper', 'Randi Kaye', 'Jeffrey Toobin', 'Anderson Cooper', 'Randi Kaye', 'Jeffrey Toobin']","['CNN', 'WarnerMedia', '']",['TV Series'],2003,2003
https://www.imdb.com/title/tt7370554/,0.000219284,5-Second Films,"['TV Series', '2008– 2008– ']",2,"['Fred Armisen', 'David Koechner']",2,['Comedy'],"['Alec Owen', 'Kelsey Gunn', 'Brian Firenzi', 'Olivia Taylor Dudley', 'Michael Rousselet', 'Ben Gigli', 'Paul Prado', 'Jon Worley', 'Maria Del Carmen', 'Jon Salmon', 'Michael E. Peter', 'Joey Scoma', 'Patton Oswalt', 'Karalynn Dunton', ""'Weird Al' Yankovic"", 'Doug Benson', 'K.C. Katsaros', 'Greg Sestero']",1619,"['Alec Owen', 'Kelsey Gunn', 'Brian Firenzi', 'Alec Owen', 'Kelsey Gunn', 'Brian Firenzi']",,['TV Series'],2008,2008
https://www.imdb.com/title/tt4087032/,0.000221441,Good Mythical Morning,"['TV Series', '2012– 2012– ', 'TV-GTV-G', '12m']",4,"['Bob Odenkirk', 'Dan Aykroyd', 'Kenan Thompson', 'Bill Hader']",4,"['Comedy', 'Family', 'Talk-Show']","['Rhett McLaughlin', 'Link Neal', 'Stevie Wynne Levine', 'Chase Hilt', 'Jen Matichuk', 'Jason Inman', 'Alexander Punch', 'Lizzie Bassett', 'Edward Coleman', 'Emily Fleming', 'Jordan Morris', 'Drew Champion', 'Kevin Kostelnik', 'Christine Medrano', 'Shepherd McLaughlin', 'Daniela Hamilton', 'Matt Lieb', 'Locke McLaughlin']",1864,"['Rhett McLaughlin', 'Link Neal', 'Rhett McLaughlin', 'Link Neal', 'Stevie Wynne Levine', 'Rhett McLaughlin', 'Link Neal', 'Rhett McLaughlin', 'Link Neal', 'Stevie Wynne Levine']","['Mythical Entertainment', 'Rhett & Link', '']",['TV Series'],2012,2012
https://www.imdb.com/title/tt0090523/,0.000226174,At the Movies,"['TV Series', '1986–20101986–2010', 'TV-PGTV-PG', '30m']",3,"['Eddie Murphy', 'Robert Downey Jr.']",2,['Talk-Show'],"['Roger Ebert', 'Gene Siskel', 'Richard Roeper', 'Michael Phillips', 'A.O. Scott', 'Ben Mankiewicz', 'Ben Lyons', 'Michaela Pereira', 'Joyce Kulhawik', 'Robert Wilonsky', 'Joel Siegel', 'Harry Jay Knowles', 'David Poland', 'Aisha Tyler', 'Spike Lee', 'Tom Hanks', 'Samuel L. Jackson', 'Wesley Morris']",1175,"['Roger Ebert', 'Gene Siskel', 'Richard Roeper', 'Roger Ebert', 'Gene Siskel', 'Richard Roeper']","['Buena Vista Television', 'Disney-ABC Domestic Television', '']",['TV Series'],1986,2010
https://www.imdb.com/title/tt1826909/,0.000231839,The Morning After,"['TV Series', '2011– 2011– ', '5m']",2,"['Casey Wilson', 'Chevy Chase']",2,"['Short', 'Talk-Show']","['Brian Kimmet', 'Ginger Gonzaga', 'Damien Fahey', 'Haley Mancini', 'Alison Haislip', 'Paul Nyhart', 'Rachel Perry', 'Dave Holmes', 'Bradley Hasemeyer', 'Isaiah Mustafa', 'Camille Chen', 'Sean Gunn', 'Josh Meyers', 'Stana Katic', 'Nellie Barnett', 'Arlene Santana', 'Jade Catta-Preta', 'Gillian Jacobs']",851,"['Brian Kimmet', 'Ginger Gonzaga', 'Damien Fahey', 'Brian Kimmet', 'Ginger Gonzaga', 'Damien Fahey']",,['TV Series'],2011,2011
https://www.imdb.com/title/tt2195045/,0.000241903,Fashion News Live,"['TV Series', '2004– 2004– ']",2,"['Sarah Silverman', 'Chris Kattan']",2,['News'],"['Rocco Leo Gaglioti', 'J. Alexander', 'Nigel Barker', 'Carson Kressley', 'Carol Alt', 'Jay Manuel', 'Petra Nemcova', 'Richie Rich', 'Mena Suvari', 'Nicky Rothschild', 'Sharon Gault', 'Carmen Electra', 'Angela Simmons', 'Charlotte Ronson', 'Ramona Singer', ""Aubrey O'Day"", 'Lauren Conrad', 'Paris Hilton']",1281,"['Rocco Leo Gaglioti', 'J. Alexander', 'Nigel Barker', 'Rocco Leo Gaglioti', 'J. Alexander', 'Nigel Barker']","['Fashion TV', 'Fashion TV', 'FashionTV', '']",['TV Series'],2004,2004
https://www.imdb.com/title/tt0447736/,0.000247988,Cartelera,"['TV Series', '1994–20081994–2008', '30m']",2,"['Ben Stiller', 'Chris Rock']",2,[],"['Jose Toledo', 'María José Molina', 'Aitana Sánchez-Gijón', 'Belén Rueda', 'Arturo Valls', 'Anne Igartiburu', 'Carmen Maura', 'J.A. Bayona', 'Eduardo Noriega', 'Bárbara Goenaga', 'Javier Bardem', 'José Luis Garci', 'Juanjo Puigcorbé', 'Ernesto Alterio', 'Marta Etura', 'Diego Martín', 'Álex González', 'Forest Whitaker']",761,"['Jose Toledo', 'María José Molina', 'Aitana Sánchez-Gijón', 'Jose Toledo', 'María José Molina', 'Aitana Sánchez-Gijón']",,['TV Series'],1994,2008
https://www.imdb.com/title/tt4979804/,0.00024925,Kennedy Live,"['TV Series', '2015– 2015– ', '1h']",2,"['Dennis Miller', 'Joe Piscopo']",2,['Talk-Show'],"['Lisa Kennedy Montgomery', 'Katherine Timpf', 'Matt Welch', 'Jimmy Failla', 'Guy Benson', 'Chris Barron', 'Jessica Tarlov', 'Katie Pavlich', 'Brian Brenberg', 'Robby Soave', 'Lawrence Jones', 'Mike Baker', 'Richard Fowler', 'Peter Suderman', 'Edward Lawrence', 'Tom Shillue', 'Dave Smith', 'Buck Sexton']",1464,"['Lisa Kennedy Montgomery', 'Katherine Timpf', 'Matt Welch', 'Lisa Kennedy Montgomery', 'Katherine Timpf', 'Matt Welch']",,['TV Series'],2015,2015
https://www.imdb.com/title/tt0227972/,0.000252573,WWE Smackdown!,"['TV Series', '1999– 1999– ', 'TV-14TV-14', '2h']",3,"['Sarah Silverman', 'Adam Sandler', 'David Koechner']",3,"['Action', 'Sport']","['Michael Coulthard', 'John Layfield', 'Nic Nemeth', 'Glenn Jacobs', 'Teddy Long', 'Paul Wight', 'Rey Mysterio', ""Mike 'The Miz' Mizanin"", 'Charles Robinson', 'Adam Copeland', 'Mike Chioda', 'Kofi Kingston', 'Bryan Danielson', 'Randy Orton', 'Matt Hardy', 'Ettore Ewen', 'Natalya Neidhart', 'Joshua Samuel Fatu']",1169,"['Vince McMahon', 'Michael Coulthard', 'John Layfield', 'Nic Nemeth', 'Vince McMahon', 'Michael Coulthard', 'John Layfield', 'Nic Nemeth']",,['TV Series'],1999,1999
