imdb_link,movie_coefficient,title,media_type,credits_count,snl_alums,cast_count,genres,stars,num_episodes,principal_people,production_companies,medium,year_start,year_end,genre-single
https://www.imdb.com/title/tt3960412/,1.320924232,Popstar: Never Stop Never Stopping,"['20162016', 'RR', '1h 27m']",21,"['Kevin Nealon', 'Steve Higgins', 'Andy Samberg', 'Akiva Schaffer', 'Sarah Silverman', 'Maya Rudolph', 'Joan Cusack', 'Tim Meadows', 'Liz Cackowski', 'Jorma Taccone', 'Jimmy Fallon', 'Will Forte', 'Bill Hader']",13,"['Comedy', 'Drama', 'Musical']","['Andy Samberg', 'Jorma Taccone', 'Akiva Schaffer', 'Sarah Silverman', 'Tim Meadows', 'Maya Rudolph', 'Joan Cusack', 'Imogen Poots', 'Chris Redd', 'Edgar Blackmon', 'James Buckley', 'Evan Fine', 'Maxwell Jenkins', 'Elliott Smith', 'Questlove', 'Carrie Underwood', 'Nas', 'Usher']",0,"['Akiva Schaffer', 'Jorma Taccone', 'Andy Samberg', 'Akiva Schaffer', 'Jorma Taccone', 'Andy Samberg', 'Jorma Taccone', 'Akiva Schaffer', 'Akiva Schaffer', 'Jorma Taccone', 'Andy Samberg', 'Akiva Schaffer', 'Jorma Taccone', 'Andy Samberg', 'Jorma Taccone', 'Akiva Schaffer']","['Universal Pictures', 'Perfect World Pictures', 'Apatow Productions', '']",['Film'],2016,2016,Comedy
https://www.imdb.com/title/tt3960412/,1.320924232,Popstar: Never Stop Never Stopping,"['20162016', 'RR', '1h 27m']",21,"['Kevin Nealon', 'Steve Higgins', 'Andy Samberg', 'Akiva Schaffer', 'Sarah Silverman', 'Maya Rudolph', 'Joan Cusack', 'Tim Meadows', 'Liz Cackowski', 'Jorma Taccone', 'Jimmy Fallon', 'Will Forte', 'Bill Hader']",13,"['Comedy', 'Drama', 'Musical']","['Andy Samberg', 'Jorma Taccone', 'Akiva Schaffer', 'Sarah Silverman', 'Tim Meadows', 'Maya Rudolph', 'Joan Cusack', 'Imogen Poots', 'Chris Redd', 'Edgar Blackmon', 'James Buckley', 'Evan Fine', 'Maxwell Jenkins', 'Elliott Smith', 'Questlove', 'Carrie Underwood', 'Nas', 'Usher']",0,"['Akiva Schaffer', 'Jorma Taccone', 'Andy Samberg', 'Akiva Schaffer', 'Jorma Taccone', 'Andy Samberg', 'Jorma Taccone', 'Akiva Schaffer', 'Akiva Schaffer', 'Jorma Taccone', 'Andy Samberg', 'Akiva Schaffer', 'Jorma Taccone', 'Andy Samberg', 'Jorma Taccone', 'Akiva Schaffer']","['Universal Pictures', 'Perfect World Pictures', 'Apatow Productions', '']",['Film'],2016,2016, 'Drama
https://www.imdb.com/title/tt3960412/,1.320924232,Popstar: Never Stop Never Stopping,"['20162016', 'RR', '1h 27m']",21,"['Kevin Nealon', 'Steve Higgins', 'Andy Samberg', 'Akiva Schaffer', 'Sarah Silverman', 'Maya Rudolph', 'Joan Cusack', 'Tim Meadows', 'Liz Cackowski', 'Jorma Taccone', 'Jimmy Fallon', 'Will Forte', 'Bill Hader']",13,"['Comedy', 'Drama', 'Musical']","['Andy Samberg', 'Jorma Taccone', 'Akiva Schaffer', 'Sarah Silverman', 'Tim Meadows', 'Maya Rudolph', 'Joan Cusack', 'Imogen Poots', 'Chris Redd', 'Edgar Blackmon', 'James Buckley', 'Evan Fine', 'Maxwell Jenkins', 'Elliott Smith', 'Questlove', 'Carrie Underwood', 'Nas', 'Usher']",0,"['Akiva Schaffer', 'Jorma Taccone', 'Andy Samberg', 'Akiva Schaffer', 'Jorma Taccone', 'Andy Samberg', 'Jorma Taccone', 'Akiva Schaffer', 'Akiva Schaffer', 'Jorma Taccone', 'Andy Samberg', 'Akiva Schaffer', 'Jorma Taccone', 'Andy Samberg', 'Jorma Taccone', 'Akiva Schaffer']","['Universal Pictures', 'Perfect World Pictures', 'Apatow Productions', '']",['Film'],2016,2016, 'Musical
https://www.imdb.com/title/tt10682266/,1.337257979,Hubie Halloween,"['20202020', 'PG-13PG-13', '1h 43m']",17,"['Adam Sandler', 'Melissa Villaseñor', 'Colin Quinn', 'Mikey Day', 'Dan Bulla', 'Maya Rudolph', 'Kenan Thompson', 'Tim Meadows', 'Rob Schneider', 'Ben Stiller', 'Tim Herlihy']",11,"['Comedy', 'Mystery']","['Adam Sandler', 'Kevin James', 'Julie Bowen', 'Ray Liotta', 'Steve Buscemi', 'Rob Schneider', 'Maya Rudolph', 'Tim Meadows', 'Michael Chiklis', 'June Squibb', 'George Wallace', 'Kenan Thompson', ""Shaquille O'Neal"", 'Ben Stiller', 'Jackie Sandler', 'Karan Brar', 'Noah Schnapp', 'Sadie Sandler']",0,"['Steven Brill', 'Tim Herlihy', 'Adam Sandler', 'Adam Sandler', 'Kevin James', 'Julie Bowen', 'Steven Brill', 'Tim Herlihy', 'Adam Sandler', 'Adam Sandler', 'Kevin James', 'Julie Bowen']",,['Film'],2020,2020,Comedy
https://www.imdb.com/title/tt10682266/,1.337257979,Hubie Halloween,"['20202020', 'PG-13PG-13', '1h 43m']",17,"['Adam Sandler', 'Melissa Villaseñor', 'Colin Quinn', 'Mikey Day', 'Dan Bulla', 'Maya Rudolph', 'Kenan Thompson', 'Tim Meadows', 'Rob Schneider', 'Ben Stiller', 'Tim Herlihy']",11,"['Comedy', 'Mystery']","['Adam Sandler', 'Kevin James', 'Julie Bowen', 'Ray Liotta', 'Steve Buscemi', 'Rob Schneider', 'Maya Rudolph', 'Tim Meadows', 'Michael Chiklis', 'June Squibb', 'George Wallace', 'Kenan Thompson', ""Shaquille O'Neal"", 'Ben Stiller', 'Jackie Sandler', 'Karan Brar', 'Noah Schnapp', 'Sadie Sandler']",0,"['Steven Brill', 'Tim Herlihy', 'Adam Sandler', 'Adam Sandler', 'Kevin James', 'Julie Bowen', 'Steven Brill', 'Tim Herlihy', 'Adam Sandler', 'Adam Sandler', 'Kevin James', 'Julie Bowen']",,['Film'],2020,2020, 'Mystery
https://www.imdb.com/title/tt9000560/,1.345522043,The 76th Annual Golden Globe Awards 2019,"['TV Special', '20192019', 'TV-14TV-14', '2h 25m']",18,"['Bill Murray', 'Andy Samberg', 'Amy Poehler', 'Akiva Schaffer', 'Maya Rudolph', 'Adam McKay', 'Rob Klein', 'Sudi Green', 'Fran Gillespie', 'Alex Baze', 'Bowen Yang', 'John Mulaney', 'Ben Stiller', 'Josh Patten', 'Bill Hader', 'John Solomon', 'Mike Myers']",17,['Comedy'],"['Timothée Chalamet', 'Kieran Culkin', 'Richard Madden', 'Daniel Craig', 'Anne Hathaway', 'Emma Stone', 'Idris Elba', 'Yvonne Strahovski', 'Rosamund Pike', 'Regina King', 'Emily Blunt', 'Mahershala Ali', 'Adam Driver', 'Rami Malek', 'Caitriona Balfe', 'Rachel Weisz', 'Jessica Chastain', 'Nicole Kidman']",0,"['Louis J. Horvitz', 'Barry Adelman', 'Dave Boone', 'Jon Macks', 'Timothée Chalamet', 'Kieran Culkin', 'Richard Madden', 'Louis J. Horvitz', 'Barry Adelman', 'Dave Boone', 'Jon Macks', 'Timothée Chalamet', 'Kieran Culkin', 'Richard Madden']","['Dick Clark Productions', 'Hollywood Foreign Press Association (HFPA)', '']",['TV Special'],2019,2019,Comedy
https://www.imdb.com/title/tt0185431/,1.361010231,Little Nicky,"['20002000', 'PG-13PG-13', '1h 30m']",13,"['Kevin Nealon', 'Adam Sandler', 'Robert Smigel', 'Ellen Cleghorne', 'Dana Carvey', 'Rob Schneider', 'Michael McKean', 'Jon Lovitz', 'Fred Wolf', 'Tim Herlihy']",10,"['Comedy', 'Fantasy']","['Adam Sandler', 'Patricia Arquette', 'Harvey Keitel', 'Rhys Ifans', 'Tom Lister Jr.', 'Rodney Dangerfield', 'Allen Covert', 'Peter Dante', 'Jonathan Loughran', 'Robert Smigel', 'Reese Witherspoon', 'Dana Carvey', 'Jon Lovitz', 'Kevin Nealon', 'Michael McKean', 'Quentin Tarantino', 'Blake Clark', 'Rob Schneider']",0,"['Steven Brill', 'Tim Herlihy', 'Adam Sandler', 'Steven Brill', 'Adam Sandler', 'Patricia Arquette', 'Harvey Keitel', 'Steven Brill', 'Tim Herlihy', 'Adam Sandler', 'Steven Brill', 'Adam Sandler', 'Patricia Arquette', 'Harvey Keitel']","['Avery Pix', 'Happy Madison Productions', 'New Line Cinema', '']",['Film'],2000,2000,Comedy
https://www.imdb.com/title/tt0185431/,1.361010231,Little Nicky,"['20002000', 'PG-13PG-13', '1h 30m']",13,"['Kevin Nealon', 'Adam Sandler', 'Robert Smigel', 'Ellen Cleghorne', 'Dana Carvey', 'Rob Schneider', 'Michael McKean', 'Jon Lovitz', 'Fred Wolf', 'Tim Herlihy']",10,"['Comedy', 'Fantasy']","['Adam Sandler', 'Patricia Arquette', 'Harvey Keitel', 'Rhys Ifans', 'Tom Lister Jr.', 'Rodney Dangerfield', 'Allen Covert', 'Peter Dante', 'Jonathan Loughran', 'Robert Smigel', 'Reese Witherspoon', 'Dana Carvey', 'Jon Lovitz', 'Kevin Nealon', 'Michael McKean', 'Quentin Tarantino', 'Blake Clark', 'Rob Schneider']",0,"['Steven Brill', 'Tim Herlihy', 'Adam Sandler', 'Steven Brill', 'Adam Sandler', 'Patricia Arquette', 'Harvey Keitel', 'Steven Brill', 'Tim Herlihy', 'Adam Sandler', 'Steven Brill', 'Adam Sandler', 'Patricia Arquette', 'Harvey Keitel']","['Avery Pix', 'Happy Madison Productions', 'New Line Cinema', '']",['Film'],2000,2000, 'Fantasy
https://www.imdb.com/title/tt0429332/,1.372365856,100 Greatest Stand-Ups of All Time,"['TV Mini Series', '2004– 2004– ', '5h']",15,"['Janeane Garofalo', 'Adam Sandler', 'Jim Breuer', 'Colin Quinn', 'Billy Crystal', 'Jay Mohr', 'Dana Carvey', 'Dennis Miller', 'Chris Rock', 'Eddie Murphy', 'Louis C.K.', 'Norm MacDonald', 'Dave Attell', 'Damon Wayans', 'Gilbert Gottfried']",15,['Comedy'],"['Dom Irrera', 'Judy Gold', 'Greg Giraldo', 'Mario Joyner', 'Richard Belzer', 'Tim Allen', 'Woody Allen', 'Louie Anderson', 'Dave Attell', 'Roseanne Barr', 'Jack Benny', 'Milton Berle', 'Shelley Berman', 'Sandra Bernhard', 'Joey Bishop', 'Lewis Black', 'David Brenner', 'Jim Breuer']",0,"['Dom Irrera', 'Judy Gold', 'Greg Giraldo', 'Dom Irrera', 'Judy Gold', 'Greg Giraldo']",,['TV Mini Series'],2004,2004,Comedy
https://www.imdb.com/title/tt0296481/,1.375013089,50 Years of NBC Late Night,"['TV Movie', '20012001', '1h 40m']",3,"[""Conan O'Brien"", 'Lorne Michaels']",2,"['Documentary', 'Comedy']","[""Conan O'Brien"", 'John Glenn', 'Johnny Carson', 'Elton John', 'Jay Leno', 'David Letterman', 'Tom Snyder']",0,"['James Signorelli', 'Jonathan Groff', ""Conan O'Brien"", ""Conan O'Brien"", 'John Glenn', 'Johnny Carson', 'James Signorelli', 'Jonathan Groff', ""Conan O'Brien"", ""Conan O'Brien"", 'John Glenn', 'Johnny Carson']","['Broadway Video', 'Conaco', 'NBC Studios', '']",['TV Movie'],2001,2001,Documentary
https://www.imdb.com/title/tt0296481/,1.375013089,50 Years of NBC Late Night,"['TV Movie', '20012001', '1h 40m']",3,"[""Conan O'Brien"", 'Lorne Michaels']",2,"['Documentary', 'Comedy']","[""Conan O'Brien"", 'John Glenn', 'Johnny Carson', 'Elton John', 'Jay Leno', 'David Letterman', 'Tom Snyder']",0,"['James Signorelli', 'Jonathan Groff', ""Conan O'Brien"", ""Conan O'Brien"", 'John Glenn', 'Johnny Carson', 'James Signorelli', 'Jonathan Groff', ""Conan O'Brien"", ""Conan O'Brien"", 'John Glenn', 'Johnny Carson']","['Broadway Video', 'Conaco', 'NBC Studios', '']",['TV Movie'],2001,2001, 'Comedy
https://www.imdb.com/title/tt2317255/,1.383312906,The Secret Policeman's Ball,"['TV Special', '20122012', 'TV-MATV-MA', '1h 35m']",13,"['Jay Pharoah', 'Taran Killam', 'Seth Meyers', 'Sarah Silverman', 'Bob Odenkirk', 'Rachel Dratch', 'Jason Sudeikis', 'Fred Armisen', 'Kristen Wiig', 'Ben Stiller', 'Bobby Moynihan', 'Bill Hader']",12,['Comedy'],"['Fred Armisen', 'Lance Bass', 'Matt Berry', 'Russell Brand', 'Richard Branson', 'Coldplay', 'David Cross', 'Rachel Dratch', 'Noel Fielding', 'Micky Flanagan', 'Dave Goelz', 'Bill Hader', 'Eric Idle', 'Eddie Izzard', 'Rashida Jones', 'Terry Jones', 'Matt Judge', 'Mike Judge']",0,"['Ryan Polito', 'Terence Dackombe', 'Fred Armisen', 'Lance Bass', 'Matt Berry', 'Ryan Polito', 'Terence Dackombe', 'Fred Armisen', 'Lance Bass', 'Matt Berry']","['Amnesty International', 'Control Room', '']",['TV Special'],2012,2012,Comedy
https://www.imdb.com/title/tt1229340/,1.384626279,Anchorman 2: The Legend Continues,"['20132013', 'PG-13PG-13', '1h 59m']",12,"['Chris Parnell', 'Amy Poehler', 'Will Ferrell', 'Adam McKay', 'Kristen Wiig', 'Tina Fey', 'Paula Pell', 'David Koechner']",8,['Comedy'],"['Will Ferrell', 'Christina Applegate', 'Paul Rudd', 'Steve Carell', 'David Koechner', 'Dylan Baker', 'Meagan Good', 'Judah Nelson', 'James Marsden', 'Greg Kinnear', 'Josh Lawson', 'Kristen Wiig', 'Fred Willard', 'Chris Parnell', 'Harrison Ford', 'Bill Kurtis', 'June Diane Raphael', 'Tom Clark']",0,"['Adam McKay', 'Will Ferrell', 'Adam McKay', 'Will Ferrell', 'Christina Applegate', 'Paul Rudd', 'Adam McKay', 'Will Ferrell', 'Adam McKay', 'Will Ferrell', 'Christina Applegate', 'Paul Rudd']","['Paramount Pictures', 'Apatow Productions', 'Digital Image Associates', '']",['Film'],2013,2013,Comedy
https://www.imdb.com/title/tt1703245/,1.391212293,The 62nd Primetime Emmy Awards,"['TV Special', '20102010', '2h 8m']",11,"['Seth Meyers', 'Andy Samberg', 'Tina Fey', 'Stephen Colbert', 'Amy Poehler', ""Conan O'Brien"", 'Kristen Wiig', 'Jimmy Fallon', 'Julia Louis-Dreyfus', 'Larry David']",10,['News'],"['Jimmy Fallon', 'Dianna Agron', 'Rory Albanese', 'Ann-Margret', 'Will Arnett', 'Kevin Bacon', 'Christine Baranski', 'Gene Barry', 'Dave Boone', 'Julie Bowen', 'Andre Braugher', 'Connie Britton', 'Ty Burrell', 'Rose Byrne', 'Steve Carell', 'Jennifer Carpenter', 'Dixie Carter', 'Kyle Chandler']",0,"['Glenn Weiss', 'Michael Blieden', 'Patrick Borelli', 'Gerard Bradford', 'Mike DiCenzo', 'Jimmy Fallon', 'Dianna Agron', 'Rory Albanese', 'Glenn Weiss', 'Michael Blieden', 'Patrick Borelli', 'Gerard Bradford', 'Mike DiCenzo', 'Jimmy Fallon', 'Dianna Agron', 'Rory Albanese']","['Academy of Television Arts and Sciences (ATAS)', 'Don Mischer Productions', '']",['TV Special'],2010,2010,News
https://www.imdb.com/title/tt0125664/,1.399339773,Man on the Moon,"['19991999', 'RR', '1h 58m']",5,"['Paul Shaffer', 'Lorne Michaels', 'Norm MacDonald', 'Rich Hall', 'David Koechner']",5,"['Biography', 'Comedy', 'Drama']","['Jim Carrey', 'Danny DeVito', 'Gerry Becker', 'Greyson Erik Pendry', 'Brittany Colonna', 'Leslie Lyles', 'Bobby Boriello', 'George Shapiro', 'Budd Friedman', 'Tom Dreesen', 'Thomas Armbruster', 'Pamela Abdy', 'Wendy Polland', 'Cash Oshman', 'Matt Price', 'Christina Cabot', 'Richard Belzer', 'Melanie Vesey']",0,"['Milos Forman', 'Scott Alexander', 'Larry Karaszewski', 'Jim Carrey', 'Danny DeVito', 'Gerry Becker', 'Milos Forman', 'Scott Alexander', 'Larry Karaszewski', 'Jim Carrey', 'Danny DeVito', 'Gerry Becker']","['Universal Pictures', 'Mutual Film Company', 'Jersey Films', '']",['Film'],1999,1999,Biography
https://www.imdb.com/title/tt0125664/,1.399339773,Man on the Moon,"['19991999', 'RR', '1h 58m']",5,"['Paul Shaffer', 'Lorne Michaels', 'Norm MacDonald', 'Rich Hall', 'David Koechner']",5,"['Biography', 'Comedy', 'Drama']","['Jim Carrey', 'Danny DeVito', 'Gerry Becker', 'Greyson Erik Pendry', 'Brittany Colonna', 'Leslie Lyles', 'Bobby Boriello', 'George Shapiro', 'Budd Friedman', 'Tom Dreesen', 'Thomas Armbruster', 'Pamela Abdy', 'Wendy Polland', 'Cash Oshman', 'Matt Price', 'Christina Cabot', 'Richard Belzer', 'Melanie Vesey']",0,"['Milos Forman', 'Scott Alexander', 'Larry Karaszewski', 'Jim Carrey', 'Danny DeVito', 'Gerry Becker', 'Milos Forman', 'Scott Alexander', 'Larry Karaszewski', 'Jim Carrey', 'Danny DeVito', 'Gerry Becker']","['Universal Pictures', 'Mutual Film Company', 'Jersey Films', '']",['Film'],1999,1999, 'Comedy
https://www.imdb.com/title/tt0125664/,1.399339773,Man on the Moon,"['19991999', 'RR', '1h 58m']",5,"['Paul Shaffer', 'Lorne Michaels', 'Norm MacDonald', 'Rich Hall', 'David Koechner']",5,"['Biography', 'Comedy', 'Drama']","['Jim Carrey', 'Danny DeVito', 'Gerry Becker', 'Greyson Erik Pendry', 'Brittany Colonna', 'Leslie Lyles', 'Bobby Boriello', 'George Shapiro', 'Budd Friedman', 'Tom Dreesen', 'Thomas Armbruster', 'Pamela Abdy', 'Wendy Polland', 'Cash Oshman', 'Matt Price', 'Christina Cabot', 'Richard Belzer', 'Melanie Vesey']",0,"['Milos Forman', 'Scott Alexander', 'Larry Karaszewski', 'Jim Carrey', 'Danny DeVito', 'Gerry Becker', 'Milos Forman', 'Scott Alexander', 'Larry Karaszewski', 'Jim Carrey', 'Danny DeVito', 'Gerry Becker']","['Universal Pictures', 'Mutual Film Company', 'Jersey Films', '']",['Film'],1999,1999, 'Drama
https://www.imdb.com/title/tt2753110/,1.409134984,Mulaney,"['TV Series', '2014–20152014–2015', 'TV-14TV-14', '30m']",12,"['Nora Dunn', 'Robert Carlock', 'Marika Sawyer', 'Lorne Michaels', 'Nasim Pedrad', 'Molly Shannon', 'John Mulaney', 'Martin Short', 'Jerry Minor']",9,['Comedy'],"['John Mulaney', 'Nasim Pedrad', 'Seaton Smith', 'Zack Pearlman', 'Elliott Gould', 'Martin Short', 'Fortune Feimster', 'Julie Klausner', 'Tessa Goss', 'Carole Goldman', 'Karey Dornetto', 'Dean Cain', 'Jamie Denbo', 'Nora Dunn', 'Nick Kroll', 'Penny Marshall', 'Jerry Minor', 'Maria Thayer']",17,"['John Mulaney', 'John Mulaney', 'Nasim Pedrad', 'Seaton Smith', 'John Mulaney', 'John Mulaney', 'Nasim Pedrad', 'Seaton Smith']","['Broadway Video', 'Jurny Mulurny TV', '3 Arts Entertainment', '']",['TV Series'],2014,2015,Comedy
https://www.imdb.com/title/tt1872185/,1.412688223,The 2011 Comedy Awards,"['TV Special', '20112011']",16,"['Bill Murray', 'Paul Shaffer', 'Robert Carlock', 'Andy Samberg', 'Stephen Colbert', 'Akiva Schaffer', 'Will Ferrell', 'Adam McKay', 'Jorma Taccone', 'Chris Rock', 'Eddie Murphy', 'Louis C.K.', 'Kristen Wiig', 'Tina Fey', 'Bill Hader', 'Tracy Morgan']",16,[],"['Alec Baldwin', 'Ty Burrell', 'Louis C.K.', 'Stephen Colbert', 'Rob Corddry', 'Jon Cryer', 'Will Ferrell', 'Tina Fey', 'Andrew Rose Gregory', 'Evan Gregory', 'Michael Gregory', 'Bill Hader', 'Akon', 'Adam McKay', 'Chloë Grace Moretz', 'Tracy Morgan', 'Eddie Murphy', 'John Oliver']",0,"['Beth McCarthy-Miller', 'Marcus Liversedge', 'Larry Doyle', 'Billy Grundfest', 'David Javerbaum', 'Alec Baldwin', 'Ty Burrell', 'Louis C.K.', 'Beth McCarthy-Miller', 'Marcus Liversedge', 'Larry Doyle', 'Billy Grundfest', 'David Javerbaum', 'Alec Baldwin', 'Ty Burrell', 'Louis C.K.']",,['TV Special'],2011,2011,
https://www.imdb.com/title/tt4991654/,1.417752452,Saturday Night Live: The Best of Will Ferrell - Volume 3,"['Video', '20102010']",6,"['Darrell Hammond', 'Amy Poehler', 'Will Ferrell', 'Kenan Thompson', 'Tina Fey', 'Cheri Oteri']",6,['Comedy'],"['Will Ferrell', 'Tina Fey', 'Darrell Hammond', 'Kate Hudson', 'Cheri Oteri', 'Amy Poehler', 'Kenan Thompson']",0,"['Will Ferrell', 'Tina Fey', 'Darrell Hammond', 'Will Ferrell', 'Tina Fey', 'Darrell Hammond']",,['Video'],2010,2010,Comedy
https://www.imdb.com/title/tt1935167/,1.4187269,Long Story Short: CBC Turns 75,"['TV Special', '20112011', '45m']",4,"['Robin Duke', 'Paul Shaffer', 'Lorne Michaels', 'Martin Short']",4,['Comedy'],"['Martin Short', 'Marty Adams', 'Jay Baruchel', 'Christy Bruce', 'Don Cherry', 'David Cronenberg', 'Cynthia Dale', 'Noah Davis', 'Gerry Dee', 'Robin Duke', 'Jian Ghomeshi', 'Tom Green', 'Bruce Greenwood', 'Chris Jaymes', 'Norman Jewison', 'Tyler Labine', 'Sook-Yin Lee', 'Eugene Levy']",0,"['Chris Jaymes', 'Jesse Shamata', 'Paul Bates', 'Adam Nicholls', 'Martin Short', 'Marty Adams', 'Jay Baruchel', 'Chris Jaymes', 'Jesse Shamata', 'Paul Bates', 'Adam Nicholls', 'Martin Short', 'Marty Adams', 'Jay Baruchel']",,['TV Special'],2011,2011,Comedy
https://www.imdb.com/title/tt0837562/,1.420752506,Hotel Transylvania,"['20122012', 'PGPG', '1h 31m']",12,"['Paul Brittain', 'Rob Riggle', 'Adam Sandler', 'Andy Samberg', 'Robert Smigel', 'Chris Parnell', 'David Spade', 'Molly Shannon', 'Jon Lovitz']",9,"['Animation', 'Adventure', 'Comedy']","['Adam Sandler', 'Kevin James', 'Andy Samberg', 'Selena Gomez', 'Fran Drescher', 'Steve Buscemi', 'Molly Shannon', 'David Spade', 'CeeLo Green', 'Jon Lovitz', 'Brian George', 'Luenell', 'Brian Stack', 'Chris Parnell', 'Jackie Sandler', 'Sadie Sandler', 'Robert Smigel', 'Rob Riggle']",0,"['Genndy Tartakovsky', 'Peter Baynham', 'Robert Smigel', 'Todd Durham', 'Adam Sandler', 'Kevin James', 'Andy Samberg', 'Genndy Tartakovsky', 'Peter Baynham', 'Robert Smigel', 'Todd Durham', 'Adam Sandler', 'Kevin James', 'Andy Samberg']","['Columbia Pictures', 'Sony Pictures Animation', 'Happy Madison Productions', '']",['Film'],2012,2012,Animation
https://www.imdb.com/title/tt0837562/,1.420752506,Hotel Transylvania,"['20122012', 'PGPG', '1h 31m']",12,"['Paul Brittain', 'Rob Riggle', 'Adam Sandler', 'Andy Samberg', 'Robert Smigel', 'Chris Parnell', 'David Spade', 'Molly Shannon', 'Jon Lovitz']",9,"['Animation', 'Adventure', 'Comedy']","['Adam Sandler', 'Kevin James', 'Andy Samberg', 'Selena Gomez', 'Fran Drescher', 'Steve Buscemi', 'Molly Shannon', 'David Spade', 'CeeLo Green', 'Jon Lovitz', 'Brian George', 'Luenell', 'Brian Stack', 'Chris Parnell', 'Jackie Sandler', 'Sadie Sandler', 'Robert Smigel', 'Rob Riggle']",0,"['Genndy Tartakovsky', 'Peter Baynham', 'Robert Smigel', 'Todd Durham', 'Adam Sandler', 'Kevin James', 'Andy Samberg', 'Genndy Tartakovsky', 'Peter Baynham', 'Robert Smigel', 'Todd Durham', 'Adam Sandler', 'Kevin James', 'Andy Samberg']","['Columbia Pictures', 'Sony Pictures Animation', 'Happy Madison Productions', '']",['Film'],2012,2012, 'Adventure
https://www.imdb.com/title/tt0837562/,1.420752506,Hotel Transylvania,"['20122012', 'PGPG', '1h 31m']",12,"['Paul Brittain', 'Rob Riggle', 'Adam Sandler', 'Andy Samberg', 'Robert Smigel', 'Chris Parnell', 'David Spade', 'Molly Shannon', 'Jon Lovitz']",9,"['Animation', 'Adventure', 'Comedy']","['Adam Sandler', 'Kevin James', 'Andy Samberg', 'Selena Gomez', 'Fran Drescher', 'Steve Buscemi', 'Molly Shannon', 'David Spade', 'CeeLo Green', 'Jon Lovitz', 'Brian George', 'Luenell', 'Brian Stack', 'Chris Parnell', 'Jackie Sandler', 'Sadie Sandler', 'Robert Smigel', 'Rob Riggle']",0,"['Genndy Tartakovsky', 'Peter Baynham', 'Robert Smigel', 'Todd Durham', 'Adam Sandler', 'Kevin James', 'Andy Samberg', 'Genndy Tartakovsky', 'Peter Baynham', 'Robert Smigel', 'Todd Durham', 'Adam Sandler', 'Kevin James', 'Andy Samberg']","['Columbia Pictures', 'Sony Pictures Animation', 'Happy Madison Productions', '']",['Film'],2012,2012, 'Comedy
https://www.imdb.com/title/tt1375670/,1.42722162,Grown Ups,"['20102010', 'PG-13PG-13', '1h 42m']",14,"['Adam Sandler', 'Colin Quinn', 'Steve Koren', 'Maya Rudolph', 'Norm MacDonald', 'David Spade', 'Tim Meadows', 'Rob Schneider', 'Chris Rock', 'Fred Wolf', 'Tim Herlihy']",11,['Comedy'],"['Adam Sandler', 'Salma Hayek', 'Kevin James', 'Chris Rock', 'David Spade', 'Rob Schneider', 'Maria Bello', 'Maya Rudolph', 'Joyce Van Patten', 'Ebony Jo-Ann', 'Di Quon', 'Steve Buscemi', 'Colin Quinn', 'Tim Meadows', 'Madison Riley', 'Jamie Chung', 'Ashley Loren', 'Jake Goldberg']",0,"['Dennis Dugan', 'Adam Sandler', 'Fred Wolf', 'Adam Sandler', 'Salma Hayek', 'Kevin James', 'Dennis Dugan', 'Adam Sandler', 'Fred Wolf', 'Adam Sandler', 'Salma Hayek', 'Kevin James']","['Columbia Pictures', 'Relativity Media', 'Happy Madison Productions', '']",['Film'],2010,2010,Comedy
https://www.imdb.com/title/tt0478526/,1.433036238,Growing Up Farley,"['Video', '20052005', '7m']",4,"['Fred Wolf', 'David Spade', 'Lorne Michaels', 'Chris Farley']",4,['Short'],"['Chris Farley', 'John Farley', 'Kevin P. Farley', 'Lorne Michaels', 'Peter Segal', 'David Spade', 'Fred Wolf']",0,"['Chris Farley', 'John Farley', 'Kevin P. Farley', 'Chris Farley', 'John Farley', 'Kevin P. Farley']","['Light Source & Imagery', 'Paramount Pictures', '']",['Video'],2005,2005,Short
https://www.imdb.com/title/tt0423505/,1.452263487,"Wake Up, Ron Burgundy","['Video', '20042004', 'Not RatedNot Rated', '1h 33m']",13,"['Laura Kightlinger', 'Chris Parnell', 'Amy Poehler', 'Will Ferrell', 'Maya Rudolph', 'Adam McKay', 'Jerry Minor', 'Fred Armisen', 'T. Sean Shannon', 'David Koechner']",10,['Comedy'],"['Will Ferrell', 'Christina Applegate', 'Paul Rudd', 'Steve Carell', 'David Koechner', 'Kevin Corrigan', 'Fred Willard', 'Chris Parnell', 'Chuck D', 'Maya Rudolph', 'Kathryn Hahn', 'Fred Armisen', 'Chad Everett', 'Tara Subkoff', 'Michael Coleman', 'Steve Bannos', 'Jerry Lambert', 'Kate Walsh']",0,"['Adam McKay', 'Will Ferrell', 'Adam McKay', 'Will Ferrell', 'Christina Applegate', 'Paul Rudd', 'Adam McKay', 'Will Ferrell', 'Adam McKay', 'Will Ferrell', 'Christina Applegate', 'Paul Rudd']","['Apatow Productions', 'DreamWorks', '']",['Video'],2004,2004,Comedy
