weight,source,target
105,Ben Stiller,Will Ferrell
50,Chris Rock,Dan Aykroyd
39,Chris Rock,Fred Armisen
76,Chris Rock,Jimmy Fallon
3,Chris Rock,Judith Belushi-Pisano
48,Chris Rock,Lorne Michaels
2,Chris Rock,Peter Aykroyd
34,Chris Rock,Phil Hartman
54,Chris Rock,Rob Schneider
57,Chris Rock,Robert Downey Jr.
71,Conan O'Brien,Jimmy Fallon
3,Conan O'Brien,Judith Belushi-Pisano
32,Conan O'Brien,Kristen Wiig
39,Conan O'Brien,Lorne Michaels
2,Conan O'Brien,Peter Aykroyd
22,Conan O'Brien,Phil Hartman
41,Conan O'Brien,Seth Meyers
36,Dan Aykroyd,Fred Armisen
54,Dan Aykroyd,Jimmy Fallon
16,Dan Aykroyd,Judith Belushi-Pisano
39,Dan Aykroyd,Kristen Wiig
76,Dan Aykroyd,Lorne Michaels
11,Dan Aykroyd,Peter Aykroyd
44,Dan Aykroyd,Phil Hartman
36,Dan Aykroyd,Seth Meyers
24,Dan Aykroyd,Stephen Colbert
39,David Spade,Fred Armisen
67,David Spade,Jimmy Fallon
2,David Spade,Judith Belushi-Pisano
36,David Spade,Kristen Wiig
49,David Spade,Lorne Michaels
3,David Spade,Peter Aykroyd
38,David Spade,Phil Hartman
40,David Spade,Stephen Colbert
64,Fred Armisen,Jimmy Fallon
2,Fred Armisen,Judith Belushi-Pisano
62,Fred Armisen,Kristen Wiig
70,Fred Armisen,Lorne Michaels
2,Fred Armisen,Peter Aykroyd
23,Fred Armisen,Phil Hartman
26,Fred Armisen,Rob Schneider
23,Fred Armisen,Robert Downey Jr.
71,Fred Armisen,Seth Meyers
74,Fred Armisen,Will Ferrell
5,Jimmy Fallon,Judith Belushi-Pisano
67,Jimmy Fallon,Kristen Wiig
78,Jimmy Fallon,Lorne Michaels
2,Jimmy Fallon,Peter Aykroyd
31,Jimmy Fallon,Phil Hartman
43,Jimmy Fallon,Rob Schneider
92,Jimmy Fallon,Seth Meyers
98,Jimmy Fallon,Will Ferrell
2,Judith Belushi-Pisano,Kristen Wiig
7,Judith Belushi-Pisano,Lorne Michaels
3,Judith Belushi-Pisano,Peter Aykroyd
3,Judith Belushi-Pisano,Phil Hartman
4,Judith Belushi-Pisano,Rob Schneider
4,Judith Belushi-Pisano,Robert Downey Jr.
2,Judith Belushi-Pisano,Seth Meyers
2,Judith Belushi-Pisano,Stephen Colbert
3,Judith Belushi-Pisano,Will Ferrell
48,Kristen Wiig,Lorne Michaels
2,Kristen Wiig,Peter Aykroyd
20,Kristen Wiig,Phil Hartman
21,Kristen Wiig,Rob Schneider
39,Kristen Wiig,Robert Downey Jr.
60,Kristen Wiig,Seth Meyers
40,Kristen Wiig,Stephen Colbert
87,Kristen Wiig,Will Ferrell
4,Lorne Michaels,Peter Aykroyd
56,Lorne Michaels,Phil Hartman
30,Lorne Michaels,Rob Schneider
18,Lorne Michaels,Robert Downey Jr.
67,Lorne Michaels,Seth Meyers
23,Lorne Michaels,Stephen Colbert
77,Lorne Michaels,Will Ferrell
3,Peter Aykroyd,Phil Hartman
2,Peter Aykroyd,Rob Schneider
2,Peter Aykroyd,Robert Downey Jr.
2,Peter Aykroyd,Seth Meyers
2,Peter Aykroyd,Stephen Colbert
2,Peter Aykroyd,Will Ferrell
32,Phil Hartman,Rob Schneider
15,Phil Hartman,Robert Downey Jr.
25,Phil Hartman,Seth Meyers
12,Phil Hartman,Stephen Colbert
42,Phil Hartman,Will Ferrell
23,Rob Schneider,Seth Meyers
18,Rob Schneider,Stephen Colbert
26,Robert Downey Jr.,Seth Meyers
66,Seth Meyers,Stephen Colbert
73,Seth Meyers,Will Ferrell
17,Christopher Guest,Paul Shaffer
45,Mike Myers,Rob Schneider
21,Chris Kattan,David Koechner
12,Chris Kattan,Hannibal Buress
31,Chris Kattan,Jon Lovitz
15,David Koechner,Hannibal Buress
22,David Koechner,Jon Lovitz
12,Hannibal Buress,Jon Lovitz
8,Adam Sandler,Pamela Stephenson
58,Chris Rock,Martin Short
7,Chris Rock,Pamela Stephenson
24,David Spade,Kate McKinnon
6,David Spade,Pamela Stephenson
34,Kate McKinnon,Martin Short
4,Kate McKinnon,Pamela Stephenson
41,Kate McKinnon,Will Ferrell
9,Martin Short,Pamela Stephenson
45,Gilbert Gottfried,Sarah Silverman
6,Gary Kroeger,Harry Shearer
5,Gary Kroeger,Laraine Newman
2,Gary Kroeger,Matthew Laurance
22,Harry Shearer,Laraine Newman
2,Harry Shearer,Matthew Laurance
3,Laraine Newman,Matthew Laurance
51,Amy Poehler,Billy Crystal
23,Amy Poehler,Jim Belushi
2,Amy Poehler,Terry Southern
2,Billy Crystal,Terry Southern
2,Jim Belushi,Terry Southern
36,Ana Gasteyer,Bobby Moynihan
29,Ana Gasteyer,J.B. Smoove
34,Ana Gasteyer,Jay Pharoah
63,Ana Gasteyer,Jimmy Fallon
41,Ana Gasteyer,Kenan Thompson
22,Ana Gasteyer,Vanessa Bayer
26,Bobby Moynihan,J.B. Smoove
43,Bobby Moynihan,Jay Pharoah
41,Bobby Moynihan,Jimmy Fallon
46,Bobby Moynihan,Kenan Thompson
37,Bobby Moynihan,Vanessa Bayer
38,J.B. Smoove,Jay Pharoah
32,J.B. Smoove,Jimmy Fallon
29,J.B. Smoove,Kenan Thompson
17,J.B. Smoove,Vanessa Bayer
36,Jay Pharoah,Jimmy Fallon
45,Jay Pharoah,Kenan Thompson
27,Jay Pharoah,Vanessa Bayer
66,Jimmy Fallon,Kenan Thompson
24,Jimmy Fallon,Vanessa Bayer
26,Kenan Thompson,Vanessa Bayer
52,Ben Stiller,Bill Hader
64,Ben Stiller,Tina Fey
39,Bill Hader,Bill Murray
44,Bill Hader,Chris Rock
77,Bill Hader,Kristen Wiig
65,Bill Hader,Tina Fey
74,Bill Hader,Will Ferrell
47,Bill Murray,Chris Rock
40,Bill Murray,Kristen Wiig
51,Bill Murray,Tina Fey
53,Bill Murray,Will Ferrell
72,Chris Rock,Tina Fey
76,Kristen Wiig,Tina Fey
3,Dan Aykroyd,Steve Lookner
3,Ben Stiller,Ian Maxtone-Graham
4,Ian Maxtone-Graham,Mike Myers
2,Ian Maxtone-Graham,Robert Downey Jr.
59,Billy Crystal,Jimmy Fallon
48,Adam Sandler,Bill Murray
4,Julia Louis-Dreyfus,Steve Lookner
5,George Coe,Michael C. McCarthy
24,J.B. Smoove,Michael McKean
12,Anthony Michael Hall,Chris Kattan
12,Anthony Michael Hall,Dana Carvey
5,Anthony Michael Hall,Horatio Sanz
7,Anthony Michael Hall,Jim Breuer
5,Anthony Michael Hall,Mark McKinney
10,Anthony Michael Hall,Michaela Watkins
11,Anthony Michael Hall,Nora Dunn
35,Chris Kattan,Dana Carvey
40,Chris Kattan,Horatio Sanz
23,Chris Kattan,Jim Breuer
16,Chris Kattan,Mark McKinney
10,Chris Kattan,Michaela Watkins
12,Chris Kattan,Nora Dunn
33,Chris Kattan,Rob Schneider
28,Dana Carvey,Horatio Sanz
17,Dana Carvey,Jim Breuer
12,Dana Carvey,Mark McKinney
13,Dana Carvey,Michaela Watkins
24,Dana Carvey,Nora Dunn
39,Dana Carvey,Rob Schneider
16,Horatio Sanz,Jim Breuer
10,Horatio Sanz,Mark McKinney
17,Horatio Sanz,Michaela Watkins
11,Horatio Sanz,Nora Dunn
17,Horatio Sanz,Rob Schneider
14,Jim Breuer,Mark McKinney
5,Jim Breuer,Michaela Watkins
4,Jim Breuer,Nora Dunn
17,Jim Breuer,Rob Schneider
5,Mark McKinney,Michaela Watkins
5,Mark McKinney,Nora Dunn
10,Mark McKinney,Rob Schneider
8,Michaela Watkins,Nora Dunn
13,Michaela Watkins,Rob Schneider
14,Nora Dunn,Rob Schneider
21,Hannibal Buress,Seth Meyers
19,Aidy Bryant,Ben Stiller
33,Aidy Bryant,Jimmy Fallon
21,Aidy Bryant,Leslie Jones
22,Aidy Bryant,Stephen Colbert
21,Ben Stiller,Leslie Jones
30,Jimmy Fallon,Leslie Jones
23,Leslie Jones,Stephen Colbert
30,Jimmy Fallon,Paul Shaffer
21,Paul Shaffer,Seth Meyers
24,Paul Shaffer,Stephen Colbert
3,Melanie Graham (I),Scott Wainio
2,Bruce McCulloch,George Coe
2,Bruce McCulloch,Michael C. McCarthy
37,Bill Murray,Dana Carvey
51,Bill Murray,Mike Myers
8,Bill Murray,Pamela Stephenson
52,Chevy Chase,Dana Carvey
42,Chevy Chase,Mike Myers
7,Chevy Chase,Pamela Stephenson
53,Dana Carvey,Martin Short
81,Dana Carvey,Mike Myers
6,Dana Carvey,Pamela Stephenson
58,Martin Short,Mike Myers
34,Ana Gasteyer,Andy Samberg
40,Ana Gasteyer,Bill Hader
39,Ana Gasteyer,David Spade
29,Ana Gasteyer,Michael McKean
81,Andy Samberg,Bill Hader
25,Andy Samberg,Michael McKean
45,Bill Hader,David Spade
29,Bill Hader,Michael McKean
28,David Spade,Michael McKean
38,Dan Aykroyd,Jason Sudeikis
3,Casey Wilson,George Coe
2,George Coe,Laurie Metcalf
27,Laraine Newman,Martin Short
17,Chris Redd,Jay Pharoah
13,Chris Redd,Sam Jay
8,Jay Pharoah,Sam Jay
21,Billy Crystal,Gilda Radner
15,Billy Crystal,Randy Quaid
26,Chevy Chase,Gilbert Gottfried
42,Chevy Chase,Gilda Radner
20,Chevy Chase,Randy Quaid
9,Gilbert Gottfried,Gilda Radner
9,Gilbert Gottfried,Randy Quaid
8,Gilda Radner,Randy Quaid
32,Cecily Strong,Seth Meyers
2,Conan O'Brien,Melanie Graham (I)
36,David Spade,Dennis Miller
51,Chris Rock,Julia Louis-Dreyfus
8,Jillian Bell,Jordan Black
2,Finesse Mitchell,Vanessa Middleton
44,Adam Sandler,Bob Odenkirk
25,Bill Murray,Bob Odenkirk
25,Bob Odenkirk,Rob Schneider
26,Bob Odenkirk,Robert Downey Jr.
48,Bob Odenkirk,Will Ferrell
13,Casey Wilson,Jon Lovitz
27,Casey Wilson,Kenan Thompson
25,Casey Wilson,Seth Meyers
20,Jon Lovitz,Kenan Thompson
22,Jon Lovitz,Seth Meyers
72,Kenan Thompson,Seth Meyers
29,Adam Sandler,Larry David
40,Larry David,Will Ferrell
3,Rich Hall,Terry Sweeney
19,Chris Rock,Victoria Jackson
12,Darrell Hammond,Nora Dunn
16,Ana Gasteyer,Anthony Michael Hall
14,Dean Edwards,Finesse Mitchell
9,Dean Edwards,Rob Schneider
4,Alan Zweibel,Christine Ebersole
14,Alan Zweibel,Gilbert Gottfried
13,Alan Zweibel,Sarah Silverman
6,Christine Ebersole,Gilbert Gottfried
4,Christine Ebersole,Sarah Silverman
59,Amy Poehler,Sarah Silverman
61,Sarah Silverman,Tina Fey
60,Stephen Colbert,Tina Fey
4,Al Franken,James Austin Johnson
7,Chris Rock,John Bowman
3,Chris Rock,Shannon Gaughan
3,John Bowman,Shannon Gaughan
3,Dan Aykroyd,Douglas McGrath
4,J.J. Philbin,Michael Schur
19,Adam McKay,Al Franken
23,Adam McKay,Ben Stiller
25,Adam McKay,Bob Odenkirk
8,Adam McKay,Chris Farley
25,Adam McKay,Chris Rock
13,Adam McKay,Colin Quinn
23,Adam McKay,David Spade
25,Adam McKay,Eddie Murphy
26,Adam McKay,Jason Sudeikis
12,Adam McKay,Jay Pharoah
13,Adam McKay,Jillian Bell
16,Adam McKay,John Mulaney
17,Adam McKay,Kevin Nealon
13,Adam McKay,Larry David
16,Adam McKay,Louis C.K.
20,Adam McKay,Martin Short
15,Adam McKay,Norm MacDonald
9,Adam McKay,Paul Shaffer
15,Adam McKay,Rachel Dratch
13,Adam McKay,Robert Downey Jr.
18,Adam McKay,Stephen Colbert
110,Adam McKay,Will Ferrell
25,Al Franken,Bob Odenkirk
26,Al Franken,Chris Farley
26,Al Franken,Colin Quinn
30,Al Franken,Eddie Murphy
14,Al Franken,Jay Pharoah
8,Al Franken,Jillian Bell
11,Al Franken,John Mulaney
45,Al Franken,Kevin Nealon
24,Al Franken,Larry David
33,Al Franken,Norm MacDonald
16,Al Franken,Rachel Dratch
18,Ben Stiller,Chris Farley
25,Ben Stiller,Colin Quinn
24,Ben Stiller,Jay Pharoah
18,Ben Stiller,Jillian Bell
25,Ben Stiller,John Mulaney
35,Ben Stiller,Kevin Nealon
37,Ben Stiller,Larry David
26,Ben Stiller,Louis C.K.
31,Ben Stiller,Norm MacDonald
21,Ben Stiller,Paul Shaffer
29,Ben Stiller,Rachel Dratch
21,Bob Odenkirk,Chris Farley
20,Bob Odenkirk,Colin Quinn
43,Bob Odenkirk,David Spade
30,Bob Odenkirk,Eddie Murphy
36,Bob Odenkirk,Jason Sudeikis
23,Bob Odenkirk,Jay Pharoah
20,Bob Odenkirk,Jillian Bell
25,Bob Odenkirk,John Mulaney
47,Bob Odenkirk,Kevin Nealon
29,Bob Odenkirk,Larry David
23,Bob Odenkirk,Louis C.K.
43,Bob Odenkirk,Martin Short
28,Bob Odenkirk,Norm MacDonald
19,Bob Odenkirk,Paul Shaffer
25,Bob Odenkirk,Rachel Dratch
37,Chris Farley,Chris Rock
13,Chris Farley,Colin Quinn
49,Chris Farley,David Spade
25,Chris Farley,Eddie Murphy
19,Chris Farley,Jason Sudeikis
12,Chris Farley,Jay Pharoah
6,Chris Farley,Jillian Bell
5,Chris Farley,John Mulaney
39,Chris Farley,Kevin Nealon
12,Chris Farley,Larry David
9,Chris Farley,Louis C.K.
26,Chris Farley,Martin Short
32,Chris Farley,Norm MacDonald
11,Chris Farley,Paul Shaffer
19,Chris Farley,Rachel Dratch
15,Chris Farley,Robert Downey Jr.
10,Chris Farley,Stephen Colbert
32,Chris Farley,Will Ferrell
42,Chris Rock,Colin Quinn
68,Chris Rock,Eddie Murphy
27,Chris Rock,Jay Pharoah
14,Chris Rock,Jillian Bell
22,Chris Rock,John Mulaney
60,Chris Rock,Kevin Nealon
42,Chris Rock,Larry David
25,Chris Rock,Paul Shaffer
31,Chris Rock,Rachel Dratch
33,Colin Quinn,David Spade
22,Colin Quinn,Eddie Murphy
22,Colin Quinn,Jason Sudeikis
19,Colin Quinn,Jay Pharoah
10,Colin Quinn,Jillian Bell
17,Colin Quinn,John Mulaney
31,Colin Quinn,Kevin Nealon
24,Colin Quinn,Larry David
30,Colin Quinn,Louis C.K.
28,Colin Quinn,Martin Short
29,Colin Quinn,Norm MacDonald
17,Colin Quinn,Paul Shaffer
30,Colin Quinn,Rachel Dratch
15,Colin Quinn,Robert Downey Jr.
23,Colin Quinn,Stephen Colbert
41,Colin Quinn,Will Ferrell
43,David Spade,Jason Sudeikis
25,David Spade,Jay Pharoah
17,David Spade,Jillian Bell
20,David Spade,John Mulaney
74,David Spade,Kevin Nealon
29,David Spade,Larry David
27,David Spade,Louis C.K.
52,David Spade,Norm MacDonald
22,David Spade,Paul Shaffer
34,David Spade,Rachel Dratch
43,Eddie Murphy,Jason Sudeikis
29,Eddie Murphy,Jay Pharoah
17,Eddie Murphy,Jillian Bell
21,Eddie Murphy,John Mulaney
41,Eddie Murphy,Kevin Nealon
28,Eddie Murphy,Larry David
25,Eddie Murphy,Louis C.K.
32,Eddie Murphy,Norm MacDonald
21,Eddie Murphy,Paul Shaffer
27,Eddie Murphy,Rachel Dratch
33,Eddie Murphy,Stephen Colbert
69,Eddie Murphy,Will Ferrell
41,Jason Sudeikis,Jay Pharoah
22,Jason Sudeikis,Jillian Bell
25,Jason Sudeikis,John Mulaney
40,Jason Sudeikis,Kevin Nealon
27,Jason Sudeikis,Larry David
31,Jason Sudeikis,Norm MacDonald
45,Jason Sudeikis,Rachel Dratch
36,Jason Sudeikis,Robert Downey Jr.
22,Jay Pharoah,Jillian Bell
21,Jay Pharoah,John Mulaney
32,Jay Pharoah,Kevin Nealon
15,Jay Pharoah,Larry David
19,Jay Pharoah,Louis C.K.
35,Jay Pharoah,Martin Short
24,Jay Pharoah,Norm MacDonald
18,Jay Pharoah,Paul Shaffer
31,Jay Pharoah,Rachel Dratch
20,Jay Pharoah,Robert Downey Jr.
20,Jay Pharoah,Stephen Colbert
38,Jay Pharoah,Will Ferrell
14,Jillian Bell,John Mulaney
21,Jillian Bell,Kevin Nealon
14,Jillian Bell,Larry David
14,Jillian Bell,Louis C.K.
18,Jillian Bell,Martin Short
14,Jillian Bell,Norm MacDonald
9,Jillian Bell,Paul Shaffer
13,Jillian Bell,Rachel Dratch
15,Jillian Bell,Robert Downey Jr.
16,Jillian Bell,Stephen Colbert
24,Jillian Bell,Will Ferrell
19,John Mulaney,Kevin Nealon
17,John Mulaney,Larry David
18,John Mulaney,Louis C.K.
29,John Mulaney,Martin Short
18,John Mulaney,Norm MacDonald
12,John Mulaney,Paul Shaffer
18,John Mulaney,Rachel Dratch
15,John Mulaney,Robert Downey Jr.
33,John Mulaney,Will Ferrell
31,Kevin Nealon,Larry David
30,Kevin Nealon,Louis C.K.
57,Kevin Nealon,Martin Short
27,Kevin Nealon,Paul Shaffer
37,Kevin Nealon,Rachel Dratch
28,Kevin Nealon,Robert Downey Jr.
28,Kevin Nealon,Stephen Colbert
62,Kevin Nealon,Will Ferrell
30,Larry David,Louis C.K.
41,Larry David,Martin Short
24,Larry David,Norm MacDonald
16,Larry David,Paul Shaffer
16,Larry David,Rachel Dratch
27,Larry David,Robert Downey Jr.
35,Larry David,Stephen Colbert
19,Louis C.K.,Rachel Dratch
40,Martin Short,Norm MacDonald
37,Martin Short,Rachel Dratch
41,Martin Short,Stephen Colbert
19,Norm MacDonald,Paul Shaffer
25,Norm MacDonald,Rachel Dratch
21,Norm MacDonald,Robert Downey Jr.
18,Paul Shaffer,Rachel Dratch
15,Paul Shaffer,Robert Downey Jr.
15,Rachel Dratch,Robert Downey Jr.
22,Rachel Dratch,Stephen Colbert
56,Rachel Dratch,Will Ferrell
49,Dana Carvey,Jimmy Fallon
10,Damon Wayans,Finesse Mitchell
9,Damon Wayans,Garrett Morris
16,Damon Wayans,J.B. Smoove
17,Damon Wayans,Jay Pharoah
16,Damon Wayans,Kenan Thompson
6,Finesse Mitchell,Garrett Morris
15,Finesse Mitchell,J.B. Smoove
12,Finesse Mitchell,Jay Pharoah
16,Finesse Mitchell,Kenan Thompson
8,Garrett Morris,J.B. Smoove
11,Garrett Morris,Jay Pharoah
15,Garrett Morris,Kenan Thompson
10,Bill Murray,Chris Elliott
48,Bill Murray,John Belushi
12,Billy Crystal,Chris Elliott
16,Chevy Chase,Chris Elliott
12,Chris Elliott,Dan Aykroyd
4,Chris Elliott,John Belushi
75,Dan Aykroyd,John Belushi
24,Al Franken,John Belushi
21,John Belushi,Seth Meyers
11,John Belushi,Stephen Colbert
8,Julia Louis-Dreyfus,Mark McKinney
4,Julia Louis-Dreyfus,Robin Duke
7,Mark McKinney,Robin Duke
5,Ellen Cleghorne,Warren Hutcherson
2,Denny Dillon,Ken Scarborough
2,Denny Dillon,Sean Kelly (V)
2,Ken Scarborough,Sean Kelly (V)
62,Adam Sandler,Tracy Morgan
40,Andy Samberg,Billy Crystal
45,Billy Crystal,Tracy Morgan
27,Adam McKay,Amy Poehler
12,Adam McKay,Chevy Chase
11,Adam McKay,Hannibal Buress
9,Adam McKay,John Belushi
21,Adam McKay,Sarah Silverman
35,Al Franken,Sarah Silverman
49,Amy Poehler,Eddie Murphy
28,Amy Poehler,Hannibal Buress
23,Amy Poehler,John Belushi
8,Chevy Chase,Hannibal Buress
35,Chevy Chase,Sarah Silverman
19,Eddie Murphy,Hannibal Buress
30,Eddie Murphy,John Belushi
35,Eddie Murphy,Sarah Silverman
3,Hannibal Buress,John Belushi
30,Hannibal Buress,Sarah Silverman
12,John Belushi,Robert Downey Jr.
10,John Belushi,Sarah Silverman
42,Robert Downey Jr.,Sarah Silverman
23,Harry Shearer,Kristen Wiig
2,Peter Aykroyd,Tracy Tormé
9,Brian McElhaney,Nick Kocher
18,Al Franken,Carol Leifer
8,Al Franken,Christine Ebersole
23,Al Franken,Christopher Guest
17,Al Franken,Damon Wayans
30,Al Franken,Dennis Miller
21,Al Franken,Garrett Morris
14,Al Franken,J.B. Smoove
15,Al Franken,Jenny Slate
6,Al Franken,Max Brooks
30,Al Franken,Molly Shannon
27,Al Franken,Tracy Morgan
17,Al Franken,Will Forte
18,Carol Leifer,Chevy Chase
21,Carol Leifer,Chris Rock
12,Carol Leifer,Christopher Guest
13,Carol Leifer,Damon Wayans
20,Carol Leifer,Dennis Miller
6,Carol Leifer,Garrett Morris
16,Carol Leifer,Harry Shearer
11,Carol Leifer,J.B. Smoove
12,Carol Leifer,Jason Sudeikis
6,Carol Leifer,Jenny Slate
20,Carol Leifer,Kevin Nealon
14,Carol Leifer,Louis C.K.
3,Carol Leifer,Max Brooks
17,Carol Leifer,Michael McKean
14,Carol Leifer,Molly Shannon
14,Carol Leifer,Tracy Morgan
7,Carol Leifer,Will Forte
48,Chevy Chase,Chris Rock
24,Chevy Chase,Christopher Guest
26,Chevy Chase,Damon Wayans
35,Chevy Chase,Dennis Miller
33,Chevy Chase,Garrett Morris
15,Chevy Chase,J.B. Smoove
15,Chevy Chase,Jenny Slate
42,Chevy Chase,Kevin Nealon
7,Chevy Chase,Max Brooks
39,Chevy Chase,Molly Shannon
38,Chevy Chase,Tracy Morgan
22,Chevy Chase,Will Forte
9,Chris Rock,Christine Ebersole
41,Chris Rock,Damon Wayans
26,Chris Rock,Garrett Morris
35,Chris Rock,J.B. Smoove
24,Chris Rock,Jenny Slate
7,Chris Rock,Max Brooks
42,Chris Rock,Molly Shannon
35,Chris Rock,Will Forte
6,Christine Ebersole,Christopher Guest
7,Christine Ebersole,Damon Wayans
5,Christine Ebersole,Dennis Miller
2,Christine Ebersole,Garrett Morris
9,Christine Ebersole,Harry Shearer
3,Christine Ebersole,J.B. Smoove
5,Christine Ebersole,Jason Sudeikis
4,Christine Ebersole,Jenny Slate
7,Christine Ebersole,Kevin Nealon
3,Christine Ebersole,Louis C.K.
2,Christine Ebersole,Max Brooks
15,Christine Ebersole,Michael McKean
6,Christine Ebersole,Molly Shannon
5,Christine Ebersole,Tracy Morgan
5,Christine Ebersole,Will Forte
14,Christopher Guest,Damon Wayans
17,Christopher Guest,Dennis Miller
10,Christopher Guest,Garrett Morris
12,Christopher Guest,J.B. Smoove
14,Christopher Guest,Jenny Slate
25,Christopher Guest,Kevin Nealon
18,Christopher Guest,Louis C.K.
2,Christopher Guest,Max Brooks
18,Christopher Guest,Molly Shannon
21,Christopher Guest,Tracy Morgan
18,Christopher Guest,Will Forte
23,Damon Wayans,Dennis Miller
15,Damon Wayans,Harry Shearer
12,Damon Wayans,Jenny Slate
27,Damon Wayans,Kevin Nealon
15,Damon Wayans,Louis C.K.
3,Damon Wayans,Max Brooks
24,Damon Wayans,Michael McKean
26,Damon Wayans,Tracy Morgan
15,Damon Wayans,Will Forte
15,Dennis Miller,Garrett Morris
23,Dennis Miller,Harry Shearer
14,Dennis Miller,J.B. Smoove
20,Dennis Miller,Jason Sudeikis
7,Dennis Miller,Jenny Slate
40,Dennis Miller,Kevin Nealon
13,Dennis Miller,Louis C.K.
6,Dennis Miller,Max Brooks
25,Dennis Miller,Michael McKean
25,Dennis Miller,Molly Shannon
21,Dennis Miller,Tracy Morgan
14,Dennis Miller,Will Forte
13,Garrett Morris,Harry Shearer
15,Garrett Morris,Jason Sudeikis
4,Garrett Morris,Jenny Slate
27,Garrett Morris,Kevin Nealon
5,Garrett Morris,Louis C.K.
3,Garrett Morris,Max Brooks
10,Garrett Morris,Michael McKean
21,Garrett Morris,Molly Shannon
16,Garrett Morris,Tracy Morgan
11,Garrett Morris,Will Forte
14,Harry Shearer,J.B. Smoove
16,Harry Shearer,Jenny Slate
28,Harry Shearer,Kevin Nealon
5,Harry Shearer,Max Brooks
24,Harry Shearer,Molly Shannon
24,Harry Shearer,Tracy Morgan
18,Harry Shearer,Will Forte
29,J.B. Smoove,Jason Sudeikis
21,J.B. Smoove,Jenny Slate
36,J.B. Smoove,Kevin Nealon
21,J.B. Smoove,Louis C.K.
5,J.B. Smoove,Max Brooks
27,J.B. Smoove,Molly Shannon
26,J.B. Smoove,Will Forte
31,Jason Sudeikis,Jenny Slate
6,Jason Sudeikis,Max Brooks
54,Jason Sudeikis,Tracy Morgan
57,Jason Sudeikis,Will Forte
28,Jenny Slate,Kevin Nealon
19,Jenny Slate,Louis C.K.
6,Jenny Slate,Max Brooks
17,Jenny Slate,Michael McKean
26,Jenny Slate,Molly Shannon
25,Jenny Slate,Tracy Morgan
32,Jenny Slate,Will Forte
8,Kevin Nealon,Max Brooks
48,Kevin Nealon,Michael McKean
49,Kevin Nealon,Molly Shannon
46,Kevin Nealon,Tracy Morgan
43,Kevin Nealon,Will Forte
9,Louis C.K.,Max Brooks
23,Louis C.K.,Molly Shannon
35,Louis C.K.,Tracy Morgan
25,Louis C.K.,Will Forte
6,Max Brooks,Michael McKean
7,Max Brooks,Molly Shannon
6,Max Brooks,Tracy Morgan
5,Max Brooks,Will Forte
32,Michael McKean,Molly Shannon
28,Michael McKean,Tracy Morgan
25,Michael McKean,Will Forte
53,Molly Shannon,Tracy Morgan
39,Molly Shannon,Will Forte
40,Tracy Morgan,Will Forte
12,Chris Rock,Nasim Pedrad
11,Chris Rock,Sasheer Zamata
22,Jay Pharoah,Nasim Pedrad
24,Jay Pharoah,Sasheer Zamata
19,Nasim Pedrad,Rachel Dratch
11,Nasim Pedrad,Sasheer Zamata
16,Rachel Dratch,Sasheer Zamata
3,Nicholas Rutherford,Rob Schneider
3,Nicholas Rutherford,Taran Killam
14,Rob Schneider,Taran Killam
3,Laurie Metcalf,Matt Murray (I)
12,Laurie Metcalf,Michaela Watkins
2,Matt Murray (I),Michaela Watkins
22,Adam McKay,Adam Sandler
29,Adam McKay,Bill Hader
21,Adam McKay,Bill Murray
20,Adam McKay,Billy Crystal
2,Adam McKay,Bruce Handy
12,Adam McKay,Christopher Guest
17,Adam McKay,Conan O'Brien
14,Adam McKay,Darrell Hammond
29,Adam McKay,David Koechner
3,Adam McKay,Douglas McGrath
26,Adam McKay,Fred Armisen
13,Adam McKay,Harry Shearer
8,Adam McKay,James Downey (I)
19,Adam McKay,Julia Louis-Dreyfus
8,Adam McKay,Julia Sweeney
28,Adam McKay,Kristen Wiig
19,Adam McKay,Lorne Michaels
13,Adam McKay,Michael McKean
15,Adam McKay,Seth Meyers
27,Adam McKay,Tina Fey
53,Adam Sandler,Bill Hader
2,Adam Sandler,Bruce Handy
32,Adam Sandler,Colin Quinn
38,Adam Sandler,Darrell Hammond
3,Adam Sandler,Douglas McGrath
51,Adam Sandler,Fred Armisen
12,Adam Sandler,James Downey (I)
42,Adam Sandler,Julia Louis-Dreyfus
34,Adam Sandler,Julia Sweeney
46,Adam Sandler,Kristen Wiig
56,Adam Sandler,Lorne Michaels
52,Adam Sandler,Seth Meyers
25,Al Franken,Bill Hader
39,Al Franken,Bill Murray
40,Al Franken,Billy Crystal
2,Al Franken,Bruce Handy
15,Al Franken,David Koechner
2,Al Franken,Douglas McGrath
22,Al Franken,James Downey (I)
33,Al Franken,Julia Louis-Dreyfus
20,Al Franken,Julia Sweeney
83,Amy Poehler,Bill Hader
44,Amy Poehler,Bill Murray
2,Amy Poehler,Bruce Handy
23,Amy Poehler,Christopher Guest
26,Amy Poehler,Colin Quinn
29,Amy Poehler,David Koechner
2,Amy Poehler,Douglas McGrath
13,Amy Poehler,James Downey (I)
60,Amy Poehler,Julia Louis-Dreyfus
19,Amy Poehler,Julia Sweeney
29,Amy Poehler,Larry David
2,Ben Stiller,Bruce Handy
21,Ben Stiller,Darrell Hammond
31,Ben Stiller,David Koechner
3,Ben Stiller,Douglas McGrath
4,Ben Stiller,James Downey (I)
15,Ben Stiller,Julia Sweeney
38,Bill Hader,Billy Crystal
2,Bill Hader,Bruce Handy
