title,imdb_link,credits_count,snl_alums,cast_count
Saturday Night Live in the 2000s: Time and Again,https://www.imdb.com/title/tt1635658/,17,"['Chris Parnell', 'Bobby Moynihan', 'Jimmy Fallon', 'Tracy Morgan', 'Horatio Sanz', 'Andy Samberg', 'Rachel Dratch', 'Will Forte', 'Abby Elliott', 'Darrell Hammond', 'Maya Rudolph', 'Chris Kattan', 'Fred Armisen', 'Seth Meyers', 'Tina Fey', 'Will Ferrell', 'Bill Hader']",17
Entertainment Tonight,https://www.imdb.com/title/tt0081857/,54,"['Taran Killam', 'Laurie Metcalf', 'Nasim Pedrad', 'Rachel Dratch', 'Chris Rock', 'Heidi Gardner', 'Chris Kattan', 'Mike Myers', 'Will Ferrell', 'Christopher Guest', 'Bobby Moynihan', 'Jay Pharoah', 'Kevin Nealon', 'Jim Belushi', 'Andy Samberg', 'Jay Mohr', 'Rob Schneider', 'Paul Shaffer', 'Darrell Hammond', 'Julia Louis-Dreyfus', 'Chevy Chase', 'Cheri Oteri', 'Nora Dunn', 'Joe Piscopo', 'Michael Che', 'Seth Meyers', 'Jon Lovitz', 'Beck Bennett', 'Bill Murray', 'Amy Poehler', 'Maya Rudolph', 'Aidy Bryant', 'Anthony Michael Hall', 'Robert Downey Jr.', 'David Koechner', 'Kate McKinnon', 'Tracy Morgan', 'Rob Riggle', 'Laraine Newman', 'Horatio Sanz', 'Dan Aykroyd', 'Will Forte', 'Adam Sandler', 'Ana Gasteyer', 'Jane Curtin', 'Pete Davidson', 'Janeane Garofalo', 'Fred Armisen', 'Tim Meadows', 'Tina Fey', 'Michael McKean', 'Dana Carvey']",52
2009 Creative Arts Emmy Awards,https://www.imdb.com/title/tt1538207/,1,['Fred Armisen'],1
Blue Man Group: How to Be a Megastar,https://www.imdb.com/title/tt1169808/,1,['Fred Armisen'],1
Night of Too Many Stars: An Overbooked Concert for Autism Education,https://www.imdb.com/title/tt1320350/,9,"['Andy Samberg', 'Rob Schneider', 'Will Forte', 'Chris Rock', 'Adam Sandler', 'Amy Poehler', 'Fred Armisen', 'Tina Fey', 'Will Ferrell']",9
Human Giant,https://www.imdb.com/title/tt0876298/,9,"['Bobby Moynihan', 'Tracy Morgan', 'Rob Riggle', 'Andy Samberg', 'Fred Armisen', 'Bill Hader']",6
Night of Too Many Stars: An Overbooked Event for Autism Education,https://www.imdb.com/title/tt0884329/,8,"['Will Ferrell', 'Jimmy Fallon', 'Will Forte', 'Adam Sandler', 'Amy Poehler', 'Fred Armisen', 'Mike Myers', 'Norm MacDonald']",8
The Tony Danza Show,https://www.imdb.com/title/tt0421470/,7,"['Rachel Dratch', 'Adam Sandler', 'Ana Gasteyer', 'Julia Louis-Dreyfus', 'Fred Armisen', 'Anthony Michael Hall', 'Michael McKean']",7
Reel Comedy,https://www.imdb.com/title/tt1628029/,13,"['David Koechner', 'Jimmy Fallon', 'Rob Riggle', 'Molly Shannon', 'Norm MacDonald', 'Andy Samberg', 'Rob Schneider', 'Adam Sandler', 'Janeane Garofalo', 'Fred Armisen', 'Bill Murray', 'Will Ferrell']",12
E! News,https://www.imdb.com/title/tt0266134/,8,"['Chris Parnell', 'Rachel Dratch', 'Will Forte', 'Adam Sandler', 'Amy Poehler', 'Julia Louis-Dreyfus', 'Fred Armisen', 'Tina Fey']",8
Saturday Night Live Weekend Update Halftime Special,https://www.imdb.com/title/tt0896972/,13,"['Chris Parnell', 'Jimmy Fallon', 'Horatio Sanz', 'Dean Edwards', 'Will Forte', 'Darrell Hammond', 'Amy Poehler', 'Maya Rudolph', 'Chris Kattan', 'Fred Armisen', 'Seth Meyers', 'Tina Fey']",12
Premium Blend,https://www.imdb.com/title/tt0156228/,7,"['Jim Breuer', 'Andy Samberg', 'Darrell Hammond', 'Finesse Mitchell', 'Fred Armisen']",5
Reverb,https://www.imdb.com/title/tt0395897/,1,['Fred Armisen'],1
Spin Me Round,https://www.imdb.com/title/tt14596320/,2,"['Fred Armisen', 'Ego Nwodim']",2
Big Mouth,https://www.imdb.com/title/tt6524350/,6,"['Rob Riggle', 'Jerry Minor', 'Nasim Pedrad', 'Chris Redd', 'Maya Rudolph', 'Fred Armisen']",6
Centaurworld,https://www.imdb.com/title/tt10919290/,1,['Fred Armisen'],1
Bless the Harts,https://www.imdb.com/title/tt9068332/,6,"['Chris Parnell', 'Rob Riggle', 'Maya Rudolph', 'Ana Gasteyer', 'Fred Armisen', 'Tim Meadows']",6
Shrill,https://www.imdb.com/title/tt8962130/,6,"['Vanessa Bayer', 'Fred Armisen', 'Aidy Bryant', 'Ego Nwodim']",4
Cinema Toast,https://www.imdb.com/title/tt14444222/,2,"['Fred Armisen', 'Chloe Fineman']",2
How It Ends,https://www.imdb.com/title/tt13648228/,1,['Fred Armisen'],1
Sarah Cooper: Everything's Fine,https://www.imdb.com/title/tt12882062/,4,"['Fred Armisen', 'Maya Rudolph']",2
Mapleworth Murders,https://www.imdb.com/title/tt10584350/,8,"['Chris Parnell', 'Horatio Sanz', 'Andy Samberg', 'Maya Rudolph', 'Fred Armisen', 'Tim Meadows', 'Seth Meyers', 'Tina Fey']",8
Central Park,https://www.imdb.com/title/tt8129006/,1,['Fred Armisen'],1
The Second City Presents: The Last Show Left on Earth,https://www.imdb.com/title/tt12160966/,1,['Fred Armisen'],1
Saturday Night Live,https://www.imdb.com/title/tt0072562/,232,"['George Coe', 'Taran Killam', 'Laurie Metcalf', 'Colin Quinn', 'Molly Shannon', 'Heidi Gardner', 'Finesse Mitchell', 'Will Ferrell', 'Beth Cahill', 'Christopher Guest', 'Rob Schneider', 'Jay Mohr', 'Yvonne Hudson', 'Melanie Hutsell', 'Seth Meyers', 'John Milhiser', 'Tony Rosato', 'Jerry Minor', 'Vanessa Bayer', 'Rich Hall', 'A. Whitney Brown', 'Al Franken', 'Don Novello', 'Gail Matthius', 'Chris Parnell', 'Ann Risley', 'Horatio Sanz', 'Christine Ebersole', 'Dennis Miller', 'Pete Davidson', 'Janeane Garofalo', 'Tom Schiller', 'Bill Murray', 'Eddie Murphy', 'Rachel Dratch', 'Charles Rocket', 'Robin Duke', 'Mike Myers', 'Jon Rudnitsky', 'Bobby Moynihan', 'Jay Pharoah', 'Tim Robinson', 'Ego Nwodim', 'Andy Samberg', 'Denny Dillon', 'Paul Shaffer', 'John Belushi', 'Mary Gross', 'Andrew Dismukes', 'Matthew Laurance', 'Abby Elliott', 'Lauren Holt', 'Amy Poehler', 'Anthony Michael Hall', 'Emily Prager', 'Jim Breuer', 'Kate McKinnon', 'Jimmy Fallon', 'Ana Gasteyer', 'Tim Kazurinsky', 'Joan Cusack', ""Michael O'Donoghue"", 'Paul Brittain', 'Brian Doyle-Murray', 'Dean Edwards', 'Darrell Hammond', 'Chris Redd', 'Cheri Oteri', 'Chevy Chase', 'Joe Piscopo', 'Michael Che', 'Norm MacDonald', 'Luke Null', 'Jon Lovitz', 'Billy Crystal', 'Ellen Cleghorne', 'Leslie Jones', 'Maya Rudolph', 'Aidy Bryant', 'Kyle Mooney', 'Laraine Newman', 'Mark McKinney', 'Dan Aykroyd', 'Will Forte', 'Laura Kightlinger', 'Chloe Fineman', 'Tim Meadows', 'Tina Fey', 'Michael McKean', 'Dana Carvey', 'Gary Kroeger', 'Gilda Radner', 'Jan Hooks', 'Nasim Pedrad', 'Chris Rock', 'Phil Hartman', 'Mikey Day', 'Chris Kattan', 'Colin Jost', 'Garrett Morris', 'Kevin Nealon', 'Jim Belushi', 'Julia Louis-Dreyfus', 'Peter Aykroyd', 'Morwenna Banks', 'Randy Quaid', 'Brad Hall', 'Chris Elliott', 'Alex Moffat', 'Chris Farley', 'Robert Downey Jr.', 'David Koechner', 'Tracy Morgan', 'Rob Riggle', 'Gilbert Gottfried', 'Adam Sandler', 'Victoria Jackson', 'Jane Curtin', 'Nora Dunn', 'Fred Armisen']",120
Mike Tyson Mysteries,https://www.imdb.com/title/tt3038546/,5,"['Maya Rudolph', 'Heidi Gardner', 'Ana Gasteyer', 'Fred Armisen', 'Norm MacDonald']",5
Superstore,https://www.imdb.com/title/tt4477976/,4,"['Fred Armisen', 'Heidi Gardner', 'Mark McKinney']",3
Adams,https://www.imdb.com/title/tt10482464/,1,['Fred Armisen'],1
Crazy Ex-Girlfriend,https://www.imdb.com/title/tt4094300/,2,"['Fred Armisen', 'Cheri Oteri']",2
Red Dead Redemption II,https://www.imdb.com/title/tt6161168/,1,['Fred Armisen'],1
Forever,https://www.imdb.com/title/tt7720790/,3,"['Fred Armisen', 'Maya Rudolph']",2
Splitting Up Together,https://www.imdb.com/title/tt6492236/,3,"['Fred Armisen', 'Finesse Mitchell', 'Melanie Hutsell']",3
The Last Man on Earth,https://www.imdb.com/title/tt3230454/,5,"['Fred Armisen', 'Will Ferrell', 'Chris Elliott', 'Will Forte']",4
A Christmas Story Live!,https://www.imdb.com/title/tt6881890/,3,"['Fred Armisen', 'Maya Rudolph', 'Ana Gasteyer']",3
The Lego Ninjago Movie,https://www.imdb.com/title/tt3014284/,2,"['Fred Armisen', 'Laura Kightlinger']",2
Battle of the Sexes,https://www.imdb.com/title/tt4622512/,2,"['Chris Parnell', 'Fred Armisen']",2
Comrade Detective,https://www.imdb.com/title/tt5834198/,2,"['Fred Armisen', 'Beck Bennett']",2
The House of Tomorrow,https://www.imdb.com/title/tt5910344/,1,['Fred Armisen'],1
"Michael Bolton's Big, Sexy Valentine's Day Special",https://www.imdb.com/title/tt6343706/,7,"['Chris Parnell', 'Tim Robinson', 'Andy Samberg', 'Will Forte', 'Janeane Garofalo', 'Fred Armisen']",6
Take the 10,https://www.imdb.com/title/tt5792472/,2,"['Fred Armisen', 'Andy Samberg']",2
Rudy,https://www.imdb.com/title/tt7418438/,1,['Fred Armisen'],1
Late Night with Seth Meyers,https://www.imdb.com/title/tt3513388/,60,"['Taran Killam', 'Laurie Metcalf', 'Colin Quinn', 'Nasim Pedrad', 'Rachel Dratch', 'Mikey Day', 'Heidi Gardner', 'Finesse Mitchell', 'Chris Kattan', 'Colin Jost', 'Mike Myers', 'Will Ferrell', 'Bobby Moynihan', 'Jay Pharoah', 'Tim Robinson', 'Ego Nwodim', 'Kevin Nealon', 'Jim Belushi', 'Andy Samberg', 'Darrell Hammond', 'Joe Piscopo', 'Michael Che', 'Bill Hader', 'Seth Meyers', 'Beck Bennett', 'Vanessa Bayer', 'Leslie Jones', 'Abby Elliott', 'Amy Poehler', 'Maya Rudolph', 'Al Franken', 'Aidy Bryant', 'Robert Downey Jr.', 'Kyle Mooney', 'Kate McKinnon', 'Jimmy Fallon', 'Tracy Morgan', 'Rob Riggle', 'Horatio Sanz', 'Gilbert Gottfried', 'Mark McKinney', 'Dan Aykroyd', 'Dennis Miller', 'Will Forte', 'Adam Sandler', 'Jane Curtin', 'Pete Davidson', 'Fred Armisen', 'Tim Meadows', 'Tina Fey', 'Michael McKean', 'Dana Carvey']",52
Ordinary World,https://www.imdb.com/title/tt4189494/,1,['Fred Armisen'],1
Man Seeking Woman,https://www.imdb.com/title/tt4189492/,7,"['Tim Robinson', 'Vanessa Bayer', 'Mark McKinney', 'Rachel Dratch', 'Robin Duke', 'Fred Armisen', 'Bill Hader']",7
New Girl,https://www.imdb.com/title/tt1826940/,7,"['Rob Riggle', 'Taran Killam', 'Nasim Pedrad', 'Andy Samberg', 'Nora Dunn', 'Fred Armisen', 'Jon Lovitz']",7
Long Live the Royals,https://www.imdb.com/title/tt3751400/,2,"['Horatio Sanz', 'Fred Armisen']",2
Phantom Boy,https://www.imdb.com/title/tt1856057/,1,['Fred Armisen'],1
The Jim Gaffigan Show,https://www.imdb.com/title/tt3484406/,8,"['Jimmy Fallon', 'Gilbert Gottfried', 'Colin Quinn', 'Chris Rock', 'Pete Davidson', 'Janeane Garofalo', 'Fred Armisen', 'Will Ferrell']",8
Staten Island Summer,https://www.imdb.com/title/tt3137764/,5,"['Colin Jost', 'Fred Armisen', 'Bobby Moynihan', 'Will Forte']",4
Deadbeat,https://www.imdb.com/title/tt3147316/,4,"['Fred Armisen', 'Dean Edwards', 'Gilbert Gottfried', 'Darrell Hammond']",4
Addicted to Fresno,https://www.imdb.com/title/tt4000870/,2,"['Fred Armisen', 'Molly Shannon']",2
Elf: Buddy's Musical Christmas,https://www.imdb.com/title/tt4147830/,2,"['Fred Armisen', 'Gilbert Gottfried']",2
Ambiance Man,https://www.imdb.com/title/tt3397576/,1,['Fred Armisen'],1
Fred Armisen Joins the Flaming Lips,https://www.imdb.com/title/tt4094614/,1,['Fred Armisen'],1
Chozen,https://www.imdb.com/title/tt3221268/,2,"['Fred Armisen', 'Bobby Moynihan']",2
The Sexiest Elbows in Rock Music,https://www.imdb.com/title/tt3611208/,2,"['Fred Armisen', 'Tim Meadows']",2
Super Fun Night,https://www.imdb.com/title/tt2298477/,2,"['Fred Armisen', 'Laura Kightlinger']",2
Tubbin' with Tash,https://www.imdb.com/title/tt3526302/,1,['Fred Armisen'],1
This One Time,https://www.imdb.com/title/tt3267778/,1,['Fred Armisen'],1
The Smurfs 2,https://www.imdb.com/title/tt3116840/,1,['Fred Armisen'],1
Late Night with Jimmy Fallon,https://www.imdb.com/title/tt1231460/,45,"['Harry Shearer', 'Joan Cusack', 'Taran Killam', 'Colin Quinn', 'Molly Shannon', 'Rachel Dratch', 'Chris Rock', 'Finesse Mitchell', 'Chris Kattan', 'Colin Jost', 'Mike Myers', 'Will Ferrell', 'Christopher Guest', 'Jim Belushi', 'Andy Samberg', 'Rob Schneider', 'Paul Shaffer', 'Darrell Hammond', 'Julia Louis-Dreyfus', 'Seth Meyers', 'Bill Hader', 'Jon Lovitz', 'Billy Crystal', 'Abby Elliott', 'Amy Poehler', 'Maya Rudolph', 'Chris Parnell', 'Jim Breuer', 'Kate McKinnon', 'Jimmy Fallon', 'Tracy Morgan', 'Rob Riggle', 'Horatio Sanz', 'Gilbert Gottfried', 'Mark McKinney', 'Will Forte', 'Adam Sandler', 'Janeane Garofalo', 'Fred Armisen', 'Tim Meadows', 'Tina Fey', 'Michael McKean', 'Dana Carvey']",43
Bob's Burgers,https://www.imdb.com/title/tt1561755/,12,"['Chris Parnell', 'Kyle Mooney', 'Bobby Moynihan', 'Rob Riggle', 'Laraine Newman', 'Molly Shannon', 'Andy Samberg', 'Rachel Dratch', 'Will Forte', 'Fred Armisen', 'Tim Meadows', 'Bill Hader']",12
Fun World,https://www.imdb.com/title/tt2435614/,1,['Fred Armisen'],1
The Front Desk,https://www.imdb.com/title/tt5861718/,2,"['Fred Armisen', 'Bill Hader']",2
30 Rock,https://www.imdb.com/title/tt0496424/,19,"['Chris Parnell', 'Bobby Moynihan', 'Tracy Morgan', 'Rob Riggle', 'Horatio Sanz', 'Gilbert Gottfried', 'Jan Hooks', 'Molly Shannon', 'Andy Samberg', 'Rachel Dratch', 'Amy Poehler', 'Julia Louis-Dreyfus', 'Fred Armisen', 'Tim Meadows', 'Tina Fey', 'Will Ferrell', 'Bill Hader']",17
Starz on the Set: A Look Behind the Smurfs 3D,https://www.imdb.com/title/tt5435134/,1,['Fred Armisen'],1
Easy A,https://www.imdb.com/title/tt1282140/,1,['Fred Armisen'],1
Red Dead Redemption,https://www.imdb.com/title/tt1479962/,1,['Fred Armisen'],1
Ugly Americans,https://www.imdb.com/title/tt1621748/,6,"['Bobby Moynihan', 'Rob Riggle', 'Abby Elliott', 'Janeane Garofalo', 'Fred Armisen', 'Bill Hader']",6
Cop Out,https://www.imdb.com/title/tt1385867/,2,"['Fred Armisen', 'Tracy Morgan']",2
Post Grad,https://www.imdb.com/title/tt1142433/,1,['Fred Armisen'],1
The Sarah Silverman Program.,https://www.imdb.com/title/tt0821375/,2,"['Fred Armisen', 'Andy Samberg']",2
The Rocker,https://www.imdb.com/title/tt1031969/,1,['Fred Armisen'],1
Grand Theft Auto IV,https://www.imdb.com/title/tt0802999/,2,"['Fred Armisen', 'Bill Hader']",2
Squidbillies,https://www.imdb.com/title/tt0457146/,2,"['Fred Armisen', 'Rachel Dratch']",2
Crank Yankers,https://www.imdb.com/title/tt0318959/,6,"['Punkie Johnson', 'Bobby Moynihan', 'Tracy Morgan', 'Gilbert Gottfried', 'Heidi Gardner', 'Fred Armisen']",6
Aqua Teen Hunger Force Colon Movie Film for Theaters,https://www.imdb.com/title/tt0455326/,3,"['Fred Armisen', 'Tina Fey', 'Chris Kattan']",3
Freak Show,https://www.imdb.com/title/tt0854504/,2,"['Janeane Garofalo', 'Fred Armisen']",2
Tenacious D in the Pick of Destiny,https://www.imdb.com/title/tt0365830/,3,"['Fred Armisen', 'Amy Poehler', 'David Koechner']",3
Tom Goes to the Mayor,https://www.imdb.com/title/tt0425720/,3,"['Janeane Garofalo', 'Fred Armisen', 'Brian Doyle-Murray']",3
Deuce Bigalow: European Gigolo,https://www.imdb.com/title/tt0367652/,6,"['Adam Sandler', 'Fred Armisen', 'Rob Schneider', 'Norm MacDonald']",4
Soundtracks Live,https://www.imdb.com/title/tt2935908/,6,"['Rachel Dratch', 'Amy Poehler', 'Maya Rudolph', 'Fred Armisen', 'Tina Fey']",5
Anchorman: The Legend of Ron Burgundy,https://www.imdb.com/title/tt0357413/,6,"['Chris Parnell', 'Jerry Minor', 'Laura Kightlinger', 'Fred Armisen', 'Will Ferrell']",5
Comedy Lab,https://www.imdb.com/title/tt0178131/,4,"['Morwenna Banks', 'Fred Armisen', 'Tom Davis']",3
Late Night with Conan O'Brien,https://www.imdb.com/title/tt0106052/,70,"['Harry Shearer', 'Joan Cusack', 'Colin Quinn', 'Molly Shannon', 'Rachel Dratch', 'Chris Rock', 'Phil Hartman', 'Finesse Mitchell', 'Brian Doyle-Murray', 'Will Ferrell', 'Christopher Guest', 'Kevin Nealon', 'Jim Belushi', 'Andy Samberg', 'Jay Mohr', 'Rob Schneider', 'Denny Dillon', 'Paul Shaffer', 'Darrell Hammond', 'Julia Louis-Dreyfus', 'Chevy Chase', 'Melanie Hutsell', 'Cheri Oteri', 'Seth Meyers', 'Bill Hader', 'Norm MacDonald', 'Billy Crystal', 'Ellen Cleghorne', 'Randy Quaid', 'Rich Hall', 'A. Whitney Brown', 'Chris Elliott', 'Abby Elliott', 'Bill Murray', 'Amy Poehler', 'Maya Rudolph', 'Al Franken', 'Don Novello', 'Anthony Michael Hall', 'Chris Farley', 'Robert Downey Jr.', 'Chris Parnell', 'David Koechner', 'Jim Breuer', 'Jimmy Fallon', 'Tracy Morgan', 'Rob Riggle', 'Horatio Sanz', 'Gilbert Gottfried', 'Mark McKinney', 'Janeane Garofalo', 'Dan Aykroyd', 'Dennis Miller', 'Will Forte', 'Adam Sandler', 'Victoria Jackson', 'Laura Kightlinger', 'Nora Dunn', 'Fred Armisen', 'Tim Meadows', 'Tina Fey', 'Michael McKean', 'Dana Carvey']",63
Next!,https://www.imdb.com/title/tt0777256/,2,"['Fred Armisen', 'Jerry Minor']",2
Late World with Zach,https://www.imdb.com/title/tt0310481/,1,['Fred Armisen'],1
Guide to Music and South by Southwest,https://www.imdb.com/title/tt0447182/,4,"['Janeane Garofalo', 'Fred Armisen']",2
Charm Circle,https://www.imdb.com/title/tt14754884/,1,['Fred Armisen'],1
My Favorite Shapes by Julio Torres,https://www.imdb.com/title/tt10624458/,1,['Fred Armisen'],1
Kings of Leon for American Express Unstaged,https://www.imdb.com/title/tt3502454/,1,['Fred Armisen'],1
Match Game,https://www.imdb.com/title/tt5672484/,13,"['Chris Parnell', 'Bobby Moynihan', 'Jay Pharoah', 'Rob Riggle', 'Horatio Sanz', 'Colin Quinn', 'Leslie Jones', 'Abby Elliott', 'Darrell Hammond', 'Finesse Mitchell', 'Fred Armisen', 'Tim Meadows', 'Michael Che']",13
Today,https://www.imdb.com/title/tt0044298/,59,"['Gilda Radner', 'Joan Cusack', 'Taran Killam', 'Laurie Metcalf', 'Colin Quinn', 'Nasim Pedrad', 'Eddie Murphy', 'Rachel Dratch', 'Molly Shannon', 'Chris Rock', 'Heidi Gardner', 'Colin Jost', 'Mike Myers', 'Will Ferrell', 'Christopher Guest', 'Jay Pharoah', 'Jim Belushi', 'Andy Samberg', 'Rob Schneider', 'Darrell Hammond', 'John Belushi', 'Julia Louis-Dreyfus', 'Chevy Chase', 'Cheri Oteri', 'Michael Che', 'Bill Hader', 'Seth Meyers', 'Billy Crystal', 'Beck Bennett', 'Vanessa Bayer', 'Leslie Jones', 'Abby Elliott', 'Bill Murray', 'Amy Poehler', 'Maya Rudolph', 'Al Franken', 'Aidy Bryant', 'Chris Farley', 'Robert Downey Jr.', 'David Koechner', 'Kate McKinnon', 'Kyle Mooney', 'Jimmy Fallon', 'Tracy Morgan', 'Laraine Newman', 'Rob Riggle', 'Gilbert Gottfried', 'Janeane Garofalo', 'Dan Aykroyd', 'Will Forte', 'Adam Sandler', 'Jane Curtin', 'Chloe Fineman', 'Pete Davidson', 'Nora Dunn', 'Fred Armisen', 'Tina Fey', 'Michael McKean', 'Dana Carvey']",59
The Sparks Brothers,https://www.imdb.com/title/tt8610436/,2,"['Fred Armisen', 'Mike Myers']",2
Magnum Dopus: The Making of Jay and Silent Bob Reboot,https://www.imdb.com/title/tt12179904/,1,['Fred Armisen'],1
Hero Worship,https://www.imdb.com/title/tt9816936/,1,['Fred Armisen'],1
Off Camera with Sam Jones,https://www.imdb.com/title/tt3473134/,5,"['Will Forte', 'Fred Armisen', 'Robert Downey Jr.', 'Will Ferrell', 'Bill Hader']",5
Brainiac: Transmissions After Zero,https://www.imdb.com/title/tt7974564/,1,['Fred Armisen'],1
My View: Clem Burke,https://www.imdb.com/title/tt8233474/,1,['Fred Armisen'],1
The Gong Show,https://www.imdb.com/title/tt6128376/,7,"['Rob Riggle', 'Andy Samberg', 'Will Forte', 'Maya Rudolph', 'Fred Armisen', 'Mike Myers']",6
2017 MTV Video Music Awards,https://www.imdb.com/title/tt7325458/,2,"['Fred Armisen', 'Pete Davidson']",2
Ok! TV,https://www.imdb.com/title/tt3503424/,36,"['Laurie Metcalf', 'Molly Shannon', 'Rachel Dratch', 'Chris Rock', 'Chris Kattan', 'Colin Jost', 'Mike Myers', 'Will Ferrell', 'Jay Pharoah', 'Kevin Nealon', 'Jim Belushi', 'Andy Samberg', 'Rob Schneider', 'Paul Shaffer', 'Julia Louis-Dreyfus', 'Chevy Chase', 'Seth Meyers', 'Leslie Jones', 'Abby Elliott', 'Bill Murray', 'Amy Poehler', 'Maya Rudolph', 'Aidy Bryant', 'Anthony Michael Hall', 'Robert Downey Jr.', 'Kate McKinnon', 'Jimmy Fallon', 'Tracy Morgan', 'Rob Riggle', 'Dan Aykroyd', 'Adam Sandler', 'Jane Curtin', 'Pete Davidson', 'Fred Armisen', 'Tina Fey', 'Dana Carvey']",36
Stand for Rights,https://www.imdb.com/title/tt6739764/,6,"['Tracy Morgan', 'Chris Rock', 'Amy Poehler', 'Colin Jost', 'Fred Armisen', 'Tina Fey']",6
Popcorn with Peter Travers,https://www.imdb.com/title/tt5326328/,1,['Fred Armisen'],1
Party Legends,https://www.imdb.com/title/tt5849156/,1,['Fred Armisen'],1
Zoolander No. 2: Go Big or Go Rome,https://www.imdb.com/title/tt5858574/,2,"['Fred Armisen', 'Will Ferrell']",2
The Late Show with Stephen Colbert,https://www.imdb.com/title/tt3697842/,34,"['Taran Killam', 'Laurie Metcalf', 'Colin Quinn', 'Rachel Dratch', 'Chris Rock', 'Mike Myers', 'Will Ferrell', 'Bobby Moynihan', 'Jay Pharoah', 'Andy Samberg', 'Paul Shaffer', 'Julia Louis-Dreyfus', 'Cheri Oteri', 'Bill Hader', 'Vanessa Bayer', 'Abby Elliott', 'Bill Murray', 'Al Franken', 'Robert Downey Jr.', 'Chris Parnell', 'David Koechner', 'Jimmy Fallon', 'Tracy Morgan', 'Rob Riggle', 'Gilbert Gottfried', 'Will Forte', 'Ana Gasteyer', 'Fred Armisen', 'Tim Meadows', 'Tina Fey', 'Michael McKean', 'Dana Carvey']",32
Comedians in Cars Getting Coffee: Single Shot,https://www.imdb.com/title/tt3947198/,7,"['Jimmy Fallon', 'Colin Quinn', 'Chris Rock', 'Julia Louis-Dreyfus', 'Fred Armisen', 'Seth Meyers', 'Tina Fey']",7
Close Up with the Hollywood Reporter,https://www.imdb.com/title/tt4931888/,7,"['Tracy Morgan', 'Molly Shannon', 'Will Forte', 'Adam Sandler', 'Maya Rudolph', 'Fred Armisen', 'Bill Hader']",7
The 74th Annual Peabody Awards,https://www.imdb.com/title/tt5086414/,1,['Fred Armisen'],1
Live from New York!,https://www.imdb.com/title/tt4355574/,18,"['Jimmy Fallon', 'Garrett Morris', 'Laraine Newman', 'Molly Shannon', 'Andy Samberg', 'Leslie Jones', 'Chris Rock', 'Amy Poehler', 'Julia Louis-Dreyfus', 'Jane Curtin', 'Chevy Chase', 'Al Franken', 'Maya Rudolph', 'Fred Armisen', 'Seth Meyers', 'Tina Fey', 'Will Ferrell', 'Dana Carvey']",18
Night of Too Many Stars: America Comes Together for Autism Programs,https://www.imdb.com/title/tt4465614/,8,"['Kyle Mooney', 'Gilbert Gottfried', 'Will Forte', 'Adam Sandler', 'Maya Rudolph', 'Aidy Bryant', 'Fred Armisen', 'Seth Meyers']",8
30th Annual Film Independent Spirit Awards,https://www.imdb.com/title/tt4267078/,1,['Fred Armisen'],1
Sleater-Kinney: No Cities to Love,https://www.imdb.com/title/tt10074390/,2,"['Vanessa Bayer', 'Fred Armisen']",2
Comedians in Cars Getting Coffee,https://www.imdb.com/title/tt2314952/,11,"['Kate McKinnon', 'Jimmy Fallon', 'Tracy Morgan', 'Colin Quinn', 'Norm MacDonald', 'Chris Rock', 'Fred Armisen', 'Seth Meyers', 'Tina Fey', 'Will Ferrell', 'Dana Carvey']",11
Good Morning America,https://www.imdb.com/title/tt0072506/,35,"['Taran Killam', 'Laurie Metcalf', 'Molly Shannon', 'Eddie Murphy', 'Rachel Dratch', 'Chris Rock', 'Chris Kattan', 'Mike Myers', 'Will Ferrell', 'Jon Rudnitsky', 'Christopher Guest', 'Jay Pharoah', 'Jim Belushi', 'Andy Samberg', 'Julia Louis-Dreyfus', 'Bill Hader', 'Billy Crystal', 'Randy Quaid', 'Vanessa Bayer', 'Maya Rudolph', 'Robert Downey Jr.', 'Kate McKinnon', 'Tracy Morgan', 'Rob Riggle', 'Dan Aykroyd', 'Will Forte', 'Adam Sandler', 'Ana Gasteyer', 'Jane Curtin', 'Nora Dunn', 'Fred Armisen', 'Tina Fey', 'Michael McKean', 'Dana Carvey']",34
